study_id,code,name,cluster,distance_to_centroid,outlier_score,is_outlier,is_synthetic,price,delivery_hours,parameter_count,request_count,sample_type,analysis_method,requires_special_processing
1527,ECN-CAT-MIC-237,Confirmación de Tinción de Gram,1,2.2017,0.806,False,True,280.0,1.25,3,0,other,microscopia,True
1528,ECN-CAT-MIC-238,Confirmación de Baciloscopía,1,2.1024,0.77,False,True,240.0,1.25,1,1,other,microscopia,True
1529,ECN-CAT-MIC-239,Confirmación de Búsqueda de hongos,2,1.8109,0.591,False,True,820.0,3.25,27,2,other,microscopia,True
1530,ECN-CAT-MIC-240,Confirmación de Coprológico,2,2.312,0.754,False,True,720.0,3.25,24,3,stool,microscopia,False
1531,ECN-CAT-MIC-241,Confirmación de Amiba en fresco,2,1.7522,0.572,False,True,640.0,3.0,21,1,stool,microscopia,True
1532,ECN-CAT-MIC-242,Confirmación de Sangre oculta en heces,1,1.9763,0.724,False,True,580.0,1.75,13,0,stool,inmunocromatografia,False
1533,ECN-CAT-MIC-243,Confirmación de Rotavirus en heces,1,2.2326,0.818,False,True,460.0,1.75,10,3,stool,inmunocromatografia,False
1534,ECN-CAT-MIC-244,Confirmación de Adenovirus en heces,1,2.2526,0.825,False,True,380.0,1.5,7,3,stool,inmunocromatografia,False
1535,ECN-CAT-COA-126,Determinación de Tiempo de protrombina,1,2.2128,0.81,False,True,370.0,0.75,4,3,plasma,coagulometria,False
1536,ECN-CAT-COA-127,Determinación de Tiempo de tromboplastina parcial,1,1.8882,0.692,False,True,280.0,0.75,1,2,plasma,coagulometria,False
1537,ECN-CAT-COA-128,Determinación de Tiempo de trombina,2,1.7859,0.583,False,True,850.0,2.75,28,2,plasma,coagulometria,True
1538,ECN-CAT-COA-129,Determinación de Fibrinógeno,2,1.8981,0.619,False,True,770.0,3.0,25,0,plasma,coagulometria,False
1539,ECN-CAT-COA-130,Determinación de Dímero D,2,1.547,0.505,False,True,730.0,3.0,22,1,plasma,coagulometria,False
1540,ECN-CAT-COA-131,Determinación de INR,1,2.3493,0.86,False,True,640.0,1.75,14,3,plasma,coagulometria,False
1541,ECN-CAT-COA-132,Determinación de Actividad de factor VIII,1,1.6296,0.597,False,True,460.0,1.75,11,0,plasma,coagulometria,False
1542,ECN-CAT-COA-133,Determinación de Actividad de factor IX,1,1.4705,0.539,False,True,370.0,1.75,8,2,plasma,coagulometria,False
1543,ECN-CAT-COA-134,Determinación de Actividad de factor XI,1,1.455,0.533,False,True,290.0,1.5,5,1,plasma,coagulometria,False
1544,ECN-CAT-COA-135,Determinación de Actividad de factor XII,2,2.4058,0.785,False,True,910.0,3.5,32,3,plasma,coagulometria,True
1545,ECN-CAT-COA-136,Determinación de Antitrombina III,2,1.6433,0.536,False,True,820.0,2.25,24,1,plasma,coagulometria,False
1546,ECN-CAT-COA-137,Determinación de Proteína C funcional,2,1.9844,0.648,False,True,730.0,2.25,21,0,plasma,coagulometria,False
1547,ECN-CAT-COA-138,Determinación de Proteína S funcional,2,1.817,0.593,False,True,650.0,2.25,18,1,plasma,coagulometria,False
1548,ECN-CAT-COA-139,Determinación de Anticoagulante lúpico,1,2.2586,0.827,False,True,560.0,2.25,15,3,plasma,coagulometria,False
1549,ECN-CAT-COA-140,Determinación de Resistencia a proteína C activada,1,1.6882,0.618,False,True,520.0,2.25,12,0,plasma,coagulometria,False
1550,ECN-CAT-COA-141,Determinación de Agregación plaquetaria,1,1.6636,0.609,False,True,340.0,0.75,4,2,plasma,coagulometria,False
1551,ECN-CAT-COA-142,Determinación de Tiempo de sangrado,1,1.7817,0.653,False,True,250.0,0.75,1,1,plasma,coagulometria,False
1552,ECN-CAT-COA-143,Determinación de Tiempo de coagulación,2,1.7757,0.579,False,True,830.0,2.75,28,2,plasma,coagulometria,True
1553,ECN-CAT-COA-144,Determinación de Productos de degradación de fibrina,2,1.9353,0.632,False,True,740.0,2.75,25,0,plasma,coagulometria,False
1554,ECN-CAT-COA-145,Determinación de Factor de von Willebrand,2,1.6067,0.524,False,True,700.0,2.75,22,1,plasma,coagulometria,False
1555,ECN-CAT-COA-146,Determinación de Mezcla de TTPa,1,1.5932,0.583,False,True,610.0,1.5,14,1,plasma,coagulometria,False
1556,ECN-CAT-COA-147,Determinación de Mezcla de TP,1,2.1433,0.785,False,True,530.0,1.5,11,3,plasma,coagulometria,False
1557,ECN-CAT-COA-148,Determinación de Factor V,1,1.6228,0.594,False,True,440.0,1.5,8,0,plasma,coagulometria,False
1558,ECN-CAT-COA-149,Determinación de Factor VII,1,1.3864,0.508,False,True,350.0,1.25,5,1,plasma,coagulometria,False
1559,ECN-CAT-COA-150,Determinación de Factor X,2,1.8767,0.612,False,True,880.0,3.75,32,2,plasma,coagulometria,True
1560,ECN-CAT-COA-151,Cuantificación de Tiempo de protrombina,2,1.6875,0.551,False,True,790.0,2.5,24,2,plasma,coagulometria,True
1561,ECN-CAT-COA-152,Cuantificación de Tiempo de tromboplastina parcial,2,1.9982,0.652,False,True,710.0,2.25,21,0,plasma,coagulometria,False
1562,ECN-CAT-COA-153,Cuantificación de Tiempo de trombina,2,1.8213,0.594,False,True,620.0,2.25,18,1,plasma,coagulometria,True
1563,ECN-CAT-COA-154,Cuantificación de Fibrinógeno,1,1.4774,0.541,False,True,530.0,2.25,15,1,plasma,coagulometria,False
1564,ECN-CAT-COA-155,Cuantificación de Dímero D,1,2.8835,1.056,True,True,490.0,2.25,12,4,plasma,coagulometria,False
1565,ECN-CAT-COA-156,Cuantificación de INR,1,1.7504,0.641,False,True,410.0,1.0,4,0,plasma,coagulometria,False
1566,ECN-CAT-COA-157,Cuantificación de Actividad de factor VIII,1,1.8198,0.667,False,True,320.0,1.0,1,2,plasma,coagulometria,False
1567,ECN-CAT-COA-158,Cuantificación de Actividad de factor IX,2,2.3005,0.751,False,True,890.0,3.0,28,3,plasma,coagulometria,True
1568,ECN-CAT-COA-159,Cuantificación de Actividad de factor XI,2,1.757,0.573,False,True,710.0,2.75,25,2,plasma,coagulometria,False
1569,ECN-CAT-COA-160,Cuantificación de Actividad de factor XII,2,1.9723,0.644,False,True,670.0,2.75,22,0,plasma,coagulometria,False
1570,ECN-CAT-COA-161,Cuantificación de Antitrombina III,1,1.5502,0.568,False,True,590.0,1.5,14,1,plasma,coagulometria,False
1571,ECN-CAT-COA-162,Cuantificación de Proteína C funcional,1,1.5105,0.553,False,True,500.0,1.5,11,2,plasma,coagulometria,False
1572,ECN-CAT-COA-163,Cuantificación de Proteína S funcional,1,2.8618,1.048,True,True,410.0,1.5,8,4,plasma,coagulometria,False
1573,ECN-CAT-COA-164,Cuantificación de Anticoagulante lúpico,1,1.7448,0.639,False,True,320.0,1.5,5,0,plasma,coagulometria,False
1574,ECN-CAT-COA-165,Cuantificación de Resistencia a proteína C activada,2,2.1563,0.704,False,True,950.0,3.5,32,0,plasma,coagulometria,True
1575,ECN-CAT-COA-166,Cuantificación de Agregación plaquetaria,2,1.6152,0.527,False,True,860.0,2.25,24,1,plasma,coagulometria,True
1576,ECN-CAT-COA-167,Cuantificación de Tiempo de sangrado,2,2.3145,0.755,False,True,770.0,2.0,21,3,plasma,coagulometria,False
1577,ECN-CAT-COA-168,Cuantificación de Tiempo de coagulación,1,2.0408,0.747,False,True,590.0,2.0,18,0,plasma,coagulometria,False
1578,ECN-CAT-COA-169,Cuantificación de Productos de degradación de fibrina,1,1.4434,0.529,False,True,500.0,2.0,15,1,plasma,coagulometria,False
1579,ECN-CAT-COA-170,Cuantificación de Factor de von Willebrand,1,1.5575,0.57,False,True,420.0,2.0,12,1,plasma,coagulometria,True
1580,ECN-CAT-COA-171,Cuantificación de Mezcla de TTPa,1,2.1938,0.803,False,True,380.0,1.0,4,3,plasma,coagulometria,False
1581,ECN-CAT-COA-172,Cuantificación de Mezcla de TP,1,1.6956,0.621,False,True,290.0,1.0,1,1,plasma,coagulometria,False
1582,ECN-CAT-COA-173,Cuantificación de Factor V,2,1.6322,0.533,False,True,860.0,3.0,28,1,plasma,coagulometria,True
1583,ECN-CAT-COA-174,Cuantificación de Factor VII,2,1.5549,0.507,False,True,770.0,3.0,25,1,plasma,coagulometria,False
1584,ECN-CAT-COA-175,Cuantificación de Factor X,2,2.2479,0.734,False,True,690.0,3.0,22,3,plasma,coagulometria,False
1585,ECN-CAT-COA-176,Evaluación de Tiempo de protrombina,1,1.9716,0.722,False,True,650.0,1.75,14,0,plasma,coagulometria,False
1586,ECN-CAT-COA-177,Evaluación de Tiempo de tromboplastina parcial,1,1.4868,0.545,False,True,470.0,1.5,11,2,plasma,coagulometria,False
1587,ECN-CAT-COA-178,Evaluación de Tiempo de trombina,1,1.4742,0.54,False,True,380.0,1.5,8,2,plasma,coagulometria,False
1588,ECN-CAT-COA-179,Evaluación de Fibrinógeno,1,2.2017,0.806,False,True,300.0,1.5,5,3,plasma,coagulometria,False
1589,ECN-CAT-COA-180,Evaluación de Dímero D,2,1.7621,0.575,False,True,870.0,3.5,32,1,plasma,coagulometria,True
1590,ECN-CAT-COA-181,Evaluación de INR,2,1.9323,0.631,False,True,830.0,2.25,24,0,plasma,coagulometria,True
1591,ECN-CAT-COA-182,Evaluación de Actividad de factor VIII,2,1.7833,0.582,False,True,740.0,2.25,21,2,plasma,coagulometria,False
1592,ECN-CAT-COA-183,Evaluación de Actividad de factor IX,2,2.4156,0.788,False,True,650.0,2.25,18,3,plasma,coagulometria,False
1593,ECN-CAT-COA-184,Evaluación de Actividad de factor XI,1,1.8545,0.679,False,True,570.0,2.25,15,0,plasma,coagulometria,False
1594,ECN-CAT-COA-185,Evaluación de Actividad de factor XII,1,1.2945,0.474,False,True,480.0,2.0,12,1,plasma,coagulometria,False
1595,ECN-CAT-COA-186,Evaluación de Antitrombina III,1,1.4716,0.539,False,True,350.0,0.75,4,1,plasma,coagulometria,False
1596,ECN-CAT-COA-187,Evaluación de Proteína C funcional,1,2.5886,0.948,False,True,260.0,0.75,1,3,plasma,coagulometria,True
1597,ECN-CAT-COA-188,Evaluación de Proteína S funcional,2,1.9761,0.645,False,True,840.0,2.75,28,0,plasma,coagulometria,True
1598,ECN-CAT-COA-189,Evaluación de Anticoagulante lúpico,2,1.5944,0.52,False,True,750.0,2.75,25,1,plasma,coagulometria,False
1599,ECN-CAT-COA-190,Evaluación de Resistencia a proteína C activada,2,1.6593,0.541,False,True,660.0,2.75,22,1,plasma,coagulometria,False
1600,ECN-CAT-COA-191,Evaluación de Agregación plaquetaria,1,2.3218,0.85,False,True,620.0,1.5,14,3,plasma,coagulometria,False
1601,ECN-CAT-COA-192,Evaluación de Tiempo de sangrado,1,1.6875,0.618,False,True,530.0,1.75,11,0,plasma,coagulometria,False
1602,ECN-CAT-COA-193,Evaluación de Tiempo de coagulación,1,1.2449,0.456,False,True,450.0,1.75,8,1,plasma,coagulometria,False
1603,ECN-CAT-COA-194,Evaluación de Productos de degradación de fibrina,1,1.5483,0.567,False,True,360.0,1.75,5,2,plasma,coagulometria,False
1604,ECN-CAT-COA-195,Evaluación de Factor de von Willebrand,2,1.8663,0.609,False,True,840.0,3.5,32,2,plasma,coagulometria,True
1605,ECN-CAT-COA-196,Evaluación de Mezcla de TTPa,2,1.9256,0.628,False,True,800.0,2.25,24,0,plasma,coagulometria,True
1606,ECN-CAT-COA-197,Evaluación de Mezcla de TP,2,1.9908,0.65,False,True,720.0,2.25,21,0,plasma,coagulometria,False
1607,ECN-CAT-COA-198,Evaluación de Factor V,2,1.9666,0.642,False,True,630.0,2.25,18,2,plasma,coagulometria,False
1608,ECN-CAT-COA-199,Evaluación de Factor VII,1,2.9743,1.089,True,True,540.0,2.25,15,4,plasma,coagulometria,False
1609,ECN-CAT-COA-200,Evaluación de Factor X,1,1.6385,0.6,False,True,450.0,2.25,12,0,plasma,coagulometria,False
1610,ECN-CAT-COA-201,Control de Tiempo de protrombina,1,1.4147,0.518,False,True,410.0,1.0,4,1,plasma,coagulometria,False
1611,ECN-CAT-COA-202,Control de Tiempo de tromboplastina parcial,1,1.6438,0.602,False,True,330.0,1.0,1,1,plasma,coagulometria,False
1612,ECN-CAT-COA-203,Control de Tiempo de trombina,2,1.8295,0.597,False,True,900.0,2.75,28,2,plasma,coagulometria,True
1613,ECN-CAT-COA-204,Control de Fibrinógeno,2,1.9049,0.622,False,True,720.0,2.75,25,0,plasma,coagulometria,True
1614,ECN-CAT-COA-205,Control de Dímero D,2,1.7094,0.558,False,True,630.0,2.75,22,1,plasma,coagulometria,False
1615,ECN-CAT-COA-206,Control de INR,1,1.5712,0.575,False,True,600.0,1.5,14,1,plasma,coagulometria,False
1616,ECN-CAT-COA-207,Control de Actividad de factor VIII,1,2.126,0.779,False,True,510.0,1.5,11,3,plasma,coagulometria,False
1617,ECN-CAT-COA-208,Control de Actividad de factor IX,1,1.6212,0.594,False,True,420.0,1.5,8,0,plasma,coagulometria,False
1618,ECN-CAT-COA-209,Control de Actividad de factor XI,1,1.5863,0.581,False,True,330.0,1.5,5,2,plasma,coagulometria,False
1619,ECN-CAT-COA-210,Control de Actividad de factor XII,2,1.813,0.592,False,True,900.0,3.25,32,1,plasma,coagulometria,True
1620,ECN-CAT-COA-211,Control de Antitrombina III,2,1.7948,0.586,False,True,870.0,2.0,24,2,plasma,coagulometria,True
1621,ECN-CAT-COA-212,Control de Proteína C funcional,2,2.0004,0.653,False,True,780.0,2.0,21,0,plasma,coagulometria,False
1622,ECN-CAT-COA-213,Control de Proteína S funcional,1,1.7783,0.651,False,True,600.0,2.25,18,1,plasma,coagulometria,False
1623,ECN-CAT-COA-214,Control de Anticoagulante lúpico,1,1.4522,0.532,False,True,510.0,2.25,15,1,plasma,coagulometria,False
1624,ECN-CAT-COA-215,Control de Resistencia a proteína C activada,1,2.8687,1.051,True,True,420.0,2.25,12,4,plasma,coagulometria,False
1625,ECN-CAT-COA-216,Control de Agregación plaquetaria,1,1.7555,0.643,False,True,390.0,1.0,4,0,plasma,coagulometria,False
1626,ECN-CAT-COA-217,Control de Tiempo de sangrado,1,1.972,0.722,False,True,300.0,1.0,1,0,plasma,coagulometria,False
1627,ECN-CAT-COA-218,Control de Tiempo de coagulación,2,1.7724,0.578,False,True,870.0,3.0,28,2,plasma,coagulometria,True
1628,ECN-CAT-COA-219,Control de Productos de degradación de fibrina,2,1.6913,0.552,False,True,780.0,3.0,25,2,plasma,coagulometria,False
1629,ECN-CAT-COA-220,Control de Factor de von Willebrand,2,1.9149,0.625,False,True,700.0,3.0,22,0,plasma,coagulometria,False
1630,ECN-CAT-COA-221,Control de Mezcla de TTPa,1,1.9804,0.725,False,True,610.0,1.5,14,2,plasma,coagulometria,True
1631,ECN-CAT-COA-222,Control de Mezcla de TP,1,1.2878,0.472,False,True,480.0,1.5,11,1,plasma,coagulometria,False
1632,ECN-CAT-COA-223,Control de Factor V,1,2.8649,1.049,True,True,390.0,1.5,8,4,plasma,coagulometria,False
1633,ECN-CAT-COA-224,Control de Factor VII,1,1.7694,0.648,False,True,300.0,1.5,5,0,plasma,coagulometria,False
1634,ECN-CAT-COA-225,Control de Factor X,2,2.0789,0.678,False,True,880.0,3.5,32,0,plasma,coagulometria,True
1635,ECN-CAT-COA-226,Confirmación de Tiempo de protrombina,2,1.7237,0.562,False,True,790.0,2.25,24,2,plasma,coagulometria,True
1636,ECN-CAT-COA-227,Confirmación de Tiempo de tromboplastina parcial,2,1.7782,0.58,False,True,750.0,2.25,21,2,plasma,coagulometria,False
1637,ECN-CAT-COA-228,Confirmación de Tiempo de trombina,2,2.1376,0.698,False,True,660.0,2.0,18,0,plasma,coagulometria,False
1638,ECN-CAT-COA-229,Confirmación de Fibrinógeno,1,1.7356,0.636,False,True,580.0,2.0,15,2,plasma,coagulometria,False
1639,ECN-CAT-COA-230,Confirmación de Dímero D,1,1.5072,0.552,False,True,490.0,2.0,12,2,plasma,coagulometria,False
1640,ECN-CAT-COA-231,Confirmación de INR,1,2.9881,1.094,True,True,310.0,0.75,4,4,plasma,coagulometria,False
1641,ECN-CAT-COA-232,Confirmación de Actividad de factor VIII,1,2.0279,0.743,False,True,270.0,0.75,1,0,plasma,coagulometria,False
1642,ECN-CAT-COA-233,Confirmación de Actividad de factor IX,2,1.9761,0.645,False,True,840.0,2.75,28,0,plasma,coagulometria,True
1643,ECN-CAT-COA-234,Confirmación de Actividad de factor XI,2,1.6964,0.554,False,True,760.0,3.0,25,2,plasma,coagulometria,False
1644,ECN-CAT-COA-235,Confirmación de Actividad de factor XII,2,2.9762,0.971,False,True,670.0,3.0,22,4,plasma,coagulometria,False
1645,ECN-CAT-COA-236,Confirmación de Antitrombina III,1,1.837,0.673,False,True,580.0,1.75,14,0,plasma,coagulometria,False
1646,ECN-CAT-COA-237,Confirmación de Proteína C funcional,1,1.3519,0.495,False,True,540.0,1.75,11,1,plasma,coagulometria,False
1647,ECN-CAT-COA-238,Confirmación de Proteína S funcional,1,1.5406,0.564,False,True,460.0,1.75,8,1,plasma,coagulometria,True
1648,ECN-CAT-COA-239,Confirmación de Anticoagulante lúpico,1,1.5507,0.568,False,True,370.0,1.5,5,2,plasma,coagulometria,False
1649,ECN-CAT-COA-240,Confirmación de Resistencia a proteína C activada,2,2.0588,0.672,False,True,850.0,3.5,32,0,plasma,coagulometria,True
1650,ECN-CAT-COA-241,Confirmación de Agregación plaquetaria,2,1.9305,0.63,False,True,760.0,2.25,24,0,plasma,coagulometria,True
1651,ECN-CAT-COA-242,Confirmación de Tiempo de sangrado,2,1.7966,0.586,False,True,720.0,2.25,21,2,plasma,coagulometria,False
1652,ECN-CAT-COA-243,Confirmación de Tiempo de coagulación,2,3.1001,1.012,True,True,640.0,2.25,18,4,plasma,coagulometria,False
1653,ECN-CAT-COA-244,Confirmación de Productos de degradación de fibrina,1,1.8261,0.669,False,True,550.0,2.25,15,0,plasma,coagulometria,False
1654,ECN-CAT-END-126,Determinación de Hormona estimulante de tiroides,1,1.6548,0.606,False,True,580.0,2.0,12,2,serum,inmunoensayo,False
1655,ECN-CAT-END-127,Determinación de Tiroxina libre,1,1.4134,0.518,False,True,560.0,3.0,9,1,plasma,quimioluminiscencia,False
1656,ECN-CAT-END-128,Determinación de Tiroxina total,1,1.7212,0.63,False,True,500.0,2.5,6,0,serum,elisa,False
1657,ECN-CAT-END-129,Determinación de Triyodotironina libre,1,1.7485,0.64,False,True,280.0,1.75,3,2,plasma,inmunoensayo,False
1658,ECN-CAT-END-130,Determinación de Triyodotironina total,2,2.9577,0.965,False,True,920.0,3.5,25,5,serum,quimioluminiscencia,True
1659,ECN-CAT-END-131,Determinación de Insulina,2,1.8783,0.613,False,True,800.0,3.0,22,0,plasma,elisa,False
1660,ECN-CAT-END-132,Determinación de Cortisol,2,1.7449,0.569,False,True,680.0,2.5,19,1,serum,inmunoensayo,False
1661,ECN-CAT-END-133,Determinación de Hormona adrenocorticotropa,2,2.3401,0.764,False,True,700.0,3.5,16,3,plasma,quimioluminiscencia,False
1662,ECN-CAT-END-134,Determinación de Hormona de crecimiento,1,1.7175,0.629,False,True,580.0,3.0,13,2,serum,elisa,False
1663,ECN-CAT-END-135,Determinación de Prolactina,1,1.5764,0.577,False,True,460.0,1.25,5,2,plasma,inmunoensayo,False
1664,ECN-CAT-END-136,Determinación de Hormona luteinizante,1,2.0428,0.748,False,True,440.0,2.0,2,0,serum,quimioluminiscencia,True
1665,ECN-CAT-END-137,Determinación de Hormona foliculoestimulante,2,2.4098,0.786,False,True,980.0,3.5,29,3,plasma,elisa,True
1666,ECN-CAT-END-138,Determinación de Estradiol,2,2.2323,0.728,False,True,780.0,3.0,26,3,serum,inmunoensayo,True
1667,ECN-CAT-END-139,Determinación de Progesterona,2,1.8162,0.593,False,True,800.0,4.0,23,0,plasma,quimioluminiscencia,False
1668,ECN-CAT-END-140,Determinación de Testosterona total,1,2.1073,0.772,False,True,680.0,2.25,15,0,serum,elisa,False
1669,ECN-CAT-END-141,Determinación de Testosterona libre,1,2.199,0.805,False,True,560.0,1.75,12,3,plasma,inmunoensayo,False
1670,ECN-CAT-END-142,Determinación de Dehidroepiandrosterona,1,1.5775,0.578,False,True,540.0,3.0,9,2,serum,quimioluminiscencia,False
1671,ECN-CAT-END-143,Determinación de Aldosterona,1,1.5311,0.561,False,True,420.0,2.5,6,2,plasma,elisa,False
1672,ECN-CAT-END-144,Determinación de Renina,1,1.8127,0.664,False,True,340.0,2.0,3,0,serum,inmunoensayo,False
1673,ECN-CAT-END-145,Determinación de Paratohormona,2,1.6609,0.542,False,True,980.0,3.75,25,1,plasma,quimioluminiscencia,True
1674,ECN-CAT-END-146,Determinación de Calcitonina,2,2.2155,0.723,False,True,860.0,3.25,22,3,serum,elisa,False
1675,ECN-CAT-END-147,Determinación de Péptido C,2,2.0713,0.676,False,True,660.0,2.5,19,0,plasma,inmunoensayo,False
1676,ECN-CAT-END-148,Determinación de 17-hidroxiprogesterona,1,1.9249,0.705,False,True,620.0,3.5,16,2,serum,quimioluminiscencia,False
1677,ECN-CAT-END-149,Determinación de Hormona antimülleriana,1,1.68,0.615,False,True,560.0,3.0,13,2,plasma,elisa,False
1678,ECN-CAT-END-150,Determinación de Somatomedina C,1,1.5748,0.577,False,True,440.0,1.25,5,2,serum,inmunoensayo,False
1679,ECN-CAT-END-151,Cuantificación de Hormona estimulante de tiroides,1,1.8263,0.669,False,True,420.0,2.25,2,0,plasma,quimioluminiscencia,False
1680,ECN-CAT-END-152,Cuantificación de Tiroxina libre,2,1.7626,0.575,False,True,960.0,3.75,29,1,serum,elisa,True
1681,ECN-CAT-END-153,Cuantificación de Tiroxina total,2,1.5915,0.519,False,True,840.0,3.25,26,1,plasma,inmunoensayo,False
1682,ECN-CAT-END-154,Cuantificación de Triyodotironina libre,2,2.1833,0.712,False,True,860.0,4.0,23,3,serum,quimioluminiscencia,False
1683,ECN-CAT-END-155,Cuantificación de Triyodotironina total,2,1.8626,0.608,False,True,740.0,2.25,15,1,plasma,elisa,False
1684,ECN-CAT-END-156,Cuantificación de Insulina,1,1.7429,0.638,False,True,540.0,1.75,12,0,serum,inmunoensayo,False
1685,ECN-CAT-END-157,Cuantificación de Cortisol,1,2.1219,0.777,False,True,500.0,2.75,9,3,plasma,quimioluminiscencia,False
1686,ECN-CAT-END-158,Cuantificación de Hormona adrenocorticotropa,1,2.1438,0.785,False,True,380.0,2.25,6,3,serum,elisa,False
1687,ECN-CAT-END-159,Cuantificación de Hormona de crecimiento,1,1.6938,0.62,False,True,320.0,1.75,3,2,plasma,inmunoensayo,False
1688,ECN-CAT-END-160,Cuantificación de Prolactina,2,1.6493,0.538,False,True,960.0,3.5,25,1,serum,quimioluminiscencia,True
1689,ECN-CAT-END-161,Cuantificación de Hormona luteinizante,2,1.5443,0.504,False,True,840.0,3.0,22,1,plasma,elisa,False
1690,ECN-CAT-END-162,Cuantificación de Hormona foliculoestimulante,2,3.0463,0.994,False,True,720.0,2.25,19,4,serum,inmunoensayo,False
1691,ECN-CAT-END-163,Cuantificación de Estradiol,2,1.7194,0.561,False,True,680.0,3.75,16,1,plasma,quimioluminiscencia,False
1692,ECN-CAT-END-164,Cuantificación de Progesterona,1,1.64,0.601,False,True,620.0,3.25,13,1,serum,elisa,False
1693,ECN-CAT-END-165,Cuantificación de Testosterona total,1,2.9169,1.068,True,True,420.0,1.25,5,4,plasma,inmunoensayo,False
1694,ECN-CAT-END-166,Cuantificación de Testosterona libre,1,2.2589,0.827,False,True,380.0,2.25,2,3,serum,quimioluminiscencia,False
1695,ECN-CAT-END-167,Cuantificación de Dehidroepiandrosterona,2,2.0083,0.655,False,True,920.0,3.75,29,0,plasma,elisa,True
1696,ECN-CAT-END-168,Cuantificación de Aldosterona,2,1.536,0.501,False,True,800.0,3.25,26,1,serum,inmunoensayo,True
1697,ECN-CAT-END-169,Cuantificación de Renina,2,2.1562,0.704,False,True,840.0,4.25,23,3,plasma,quimioluminiscencia,False
1698,ECN-CAT-END-170,Cuantificación de Paratohormona,2,2.4075,0.786,False,True,720.0,2.5,15,3,serum,elisa,True
1699,ECN-CAT-END-171,Cuantificación de Calcitonina,1,1.5094,0.553,False,True,600.0,2.0,12,1,plasma,inmunoensayo,False
1700,ECN-CAT-END-172,Cuantificación de Péptido C,1,1.7452,0.639,False,True,560.0,2.75,9,0,serum,quimioluminiscencia,False
1701,ECN-CAT-END-173,Cuantificación de 17-hidroxiprogesterona,1,1.5308,0.561,False,True,440.0,2.25,6,2,plasma,elisa,False
1702,ECN-CAT-END-174,Cuantificación de Hormona antimülleriana,1,2.2755,0.833,False,True,300.0,1.75,3,3,serum,inmunoensayo,False
1703,ECN-CAT-END-175,Cuantificación de Somatomedina C,2,1.9096,0.623,False,True,920.0,3.5,25,0,plasma,quimioluminiscencia,True
1704,ECN-CAT-END-176,Evaluación de Hormona estimulante de tiroides,2,1.5415,0.503,False,True,800.0,3.0,22,1,serum,elisa,False
1705,ECN-CAT-END-177,Evaluación de Tiroxina libre,2,1.8604,0.607,False,True,680.0,2.5,19,2,plasma,inmunoensayo,False
1706,ECN-CAT-END-178,Evaluación de Tiroxina total,2,1.8965,0.619,False,True,660.0,3.5,16,2,serum,quimioluminiscencia,False
1707,ECN-CAT-END-179,Evaluación de Triyodotironina libre,1,1.5779,0.578,False,True,600.0,3.0,13,1,plasma,elisa,False
1708,ECN-CAT-END-180,Evaluación de Triyodotironina total,1,1.755,0.643,False,True,480.0,1.0,5,0,serum,inmunoensayo,False
1709,ECN-CAT-END-181,Evaluación de Insulina,1,1.6899,0.619,False,True,440.0,2.0,2,2,plasma,quimioluminiscencia,False
1710,ECN-CAT-END-182,Evaluación de Cortisol,2,2.4167,0.789,False,True,980.0,3.5,29,3,serum,elisa,True
1711,ECN-CAT-END-183,Evaluación de Hormona adrenocorticotropa,2,1.8976,0.619,False,True,780.0,3.0,26,0,plasma,inmunoensayo,True
1712,ECN-CAT-END-184,Evaluación de Hormona de crecimiento,2,1.5987,0.522,False,True,800.0,4.25,23,2,serum,quimioluminiscencia,False
1713,ECN-CAT-END-185,Evaluación de Prolactina,2,2.4635,0.804,False,True,680.0,2.5,15,3,plasma,elisa,False
1714,ECN-CAT-END-186,Evaluación de Hormona luteinizante,1,1.6206,0.594,False,True,560.0,2.0,12,2,serum,inmunoensayo,False
1715,ECN-CAT-END-187,Evaluación de Hormona foliculoestimulante,1,1.647,0.603,False,True,540.0,3.0,9,1,plasma,quimioluminiscencia,True
1716,ECN-CAT-END-188,Evaluación de Estradiol,1,1.6882,0.618,False,True,420.0,2.5,6,0,serum,elisa,False
1717,ECN-CAT-END-189,Evaluación de Progesterona,1,1.5381,0.563,False,True,300.0,2.0,3,1,plasma,inmunoensayo,False
1718,ECN-CAT-END-190,Evaluación de Testosterona total,2,2.3216,0.758,False,True,980.0,3.5,25,3,serum,quimioluminiscencia,True
1719,ECN-CAT-END-191,Evaluación de Testosterona libre,2,1.9011,0.62,False,True,860.0,3.0,22,0,plasma,elisa,False
1720,ECN-CAT-END-192,Evaluación de Dehidroepiandrosterona,2,2.0793,0.679,False,True,660.0,2.5,19,0,serum,inmunoensayo,False
1721,ECN-CAT-END-193,Evaluación de Aldosterona,2,1.9163,0.625,False,True,640.0,3.5,16,2,plasma,quimioluminiscencia,False
1722,ECN-CAT-END-194,Evaluación de Renina,1,1.6307,0.597,False,True,520.0,3.0,13,2,serum,elisa,False
1723,ECN-CAT-END-195,Evaluación de Paratohormona,1,1.3756,0.504,False,True,440.0,1.25,5,1,plasma,inmunoensayo,False
1724,ECN-CAT-END-196,Evaluación de Calcitonina,1,1.5126,0.554,False,True,420.0,2.25,2,1,serum,quimioluminiscencia,False
1725,ECN-CAT-END-197,Evaluación de Péptido C,2,1.7531,0.572,False,True,960.0,3.75,29,1,plasma,elisa,True
