order_id,source_folio,is_synthetic,source_created_at,source_updated_at,promised_lead_hours,registration_hour,registration_weekday,item_count,total_quantity,distinct_study_count,package_component_count,subtotal_amount,courtesy_percent,discount_amount,total_amount,branch_name,dominant_price_type,outcome
1894,ECO-ML-001368,true,2026-04-09T11:08:21+00:00,2026-04-11T16:08:21+00:00,57.0,11.1333,4,4,4,4,0,1623.0,15.0,243.45,1379.55,sucursal centro,special,completed_on_time
1895,ECO-ML-001369,true,2026-04-09T15:05:31+00:00,2026-04-11T18:05:31+00:00,56.0,15.0833,4,3,3,3,0,1638.0,5.0,81.9,1556.1,sucursal norte,hospital,completed_on_time
606,ECO-ML-000080,true,2026-04-09T17:40:00+00:00,2026-04-11T12:47:00+00:00,43.0,11.666666666666666,4,3,3,3,0,1883.5,0.0,0.0,1883.5,sucursal centro,dif,completed_on_time
846,ECO-ML-000320,true,2026-04-09T17:40:00+00:00,2026-04-10T12:27:00+00:00,18.0,11.666666666666666,4,3,3,3,0,1484.5,0.0,0.0,1484.5,matriz - centro,dif,completed_on_time
1896,ECO-ML-001370,true,2026-04-09T19:39:40+00:00,2026-04-13T04:39:40+00:00,74.0,19.65,4,6,6,6,0,3621.5,20.0,724.3,2897.2,matriz,normal,delayed
1897,ECO-ML-001371,true,2026-04-10T00:13:50+00:00,2026-04-10T21:13:50+00:00,22.0,0.2167,5,1,1,1,0,1329.0,20.0,265.8,1063.2,matriz,normal,completed_on_time
1898,ECO-ML-001372,true,2026-04-10T04:48:00+00:00,2026-04-13T14:48:00+00:00,73.0,4.8,5,5,5,5,0,3114.0,0.0,0.0,3114.0,sucursal centro,special,delayed
1899,ECO-ML-001373,true,2026-04-10T08:45:09+00:00,2026-04-12T23:45:09+00:00,66.0,8.75,5,2,2,2,0,1274.0,10.0,127.4,1146.6,sucursal centro,special,completed_on_time
1900,ECO-ML-001374,true,2026-04-10T13:19:19+00:00,2026-04-11T00:19:19+00:00,4.0,13.3167,5,6,6,6,0,3108.0,20.0,621.6,2486.4,matriz,normal,cancelled
1901,ECO-ML-001375,true,2026-04-10T17:53:28+00:00,2026-04-12T06:53:28+00:00,42.0,17.8833,5,1,1,1,0,75.0,5.0,3.75,71.25,sucursal sur,other,completed_on_time
743,ECO-ML-000217,true,2026-04-10T18:47:00+00:00,2026-04-13T01:00:00+00:00,55.0,12.783333333333331,5,2,2,2,0,1357.5,5.0,67.88,1289.62,matriz,hospital,completed_on_time
983,ECO-ML-000457,true,2026-04-10T18:47:00+00:00,2026-04-12T05:40:00+00:00,30.0,12.783333333333331,5,2,2,2,0,1145.0,5.0,57.25,1087.75,sucursal sur,hospital,delayed
1902,ECO-ML-001376,true,2026-04-10T21:50:38+00:00,2026-04-11T00:50:38+00:00,9.0,21.8333,5,1,1,1,0,614.0,10.0,61.4,552.6,matriz,normal,completed_on_time
1903,ECO-ML-001377,true,2026-04-11T02:24:48+00:00,2026-04-13T14:24:48+00:00,46.0,2.4,6,6,7,5,1,3787.0,0.0,0.0,3787.0,sucursal centro,special,delayed
1904,ECO-ML-001378,true,2026-04-11T06:58:57+00:00,2026-04-13T18:58:57+00:00,62.0,6.9667,6,5,5,5,0,3290.5,10.0,329.05,2961.45,sucursal centro,special,completed_on_time
1905,ECO-ML-001379,true,2026-04-11T10:56:07+00:00,2026-04-13T20:56:07+00:00,61.0,10.9333,6,4,4,4,0,2472.0,20.0,494.4,1977.6,sucursal norte,hospital,completed_on_time
1906,ECO-ML-001380,true,2026-04-11T15:30:17+00:00,2026-04-13T05:30:17+00:00,21.0,15.5,6,5,5,5,0,1611.0,0.0,0.0,1611.0,matriz,normal,delayed
640,ECO-ML-000114,true,2026-04-11T19:54:00+00:00,2026-04-12T20:33:00+00:00,27.0,13.9,6,1,1,1,0,885.5,10.0,88.55,796.95,sucursal sur,hospital,completed_on_time
880,ECO-ML-000354,true,2026-04-11T19:54:00+00:00,2026-04-14T13:13:00+00:00,67.0,13.9,6,1,1,1,0,632.5,10.0,63.25,569.25,sucursal sur,hospital,completed_on_time
1907,ECO-ML-001381,true,2026-04-11T20:04:26+00:00,2026-04-12T21:04:26+00:00,30.0,20.0667,6,3,3,3,0,2536.0,10.0,253.6,2282.4,matriz,normal,completed_on_time
1908,ECO-ML-001382,true,2026-04-12T00:38:36+00:00,2026-04-14T11:38:36+00:00,40.0,0.6333,0,4,4,4,0,2741.0,20.0,548.2,2192.8,sucursal centro,special,delayed
1909,ECO-ML-001383,true,2026-04-12T04:35:46+00:00,2026-04-15T02:35:46+00:00,71.0,4.5833,0,3,3,3,0,863.0,5.0,43.15,819.85,sucursal centro,special,completed_on_time
1910,ECO-ML-001384,true,2026-04-12T09:09:55+00:00,2026-04-13T06:09:55+00:00,7.0,9.15,0,6,6,6,0,3346.5,5.0,167.32,3179.18,matriz,normal,cancelled
1911,ECO-ML-001385,true,2026-04-12T13:44:05+00:00,2026-04-14T12:44:05+00:00,50.0,13.7333,0,3,3,3,0,1523.0,0.0,0.0,1523.0,sucursal sur,other,completed_on_time
1912,ECO-ML-001386,true,2026-04-12T17:41:15+00:00,2026-04-14T04:41:15+00:00,39.0,17.6833,0,1,1,1,0,771.0,5.0,38.55,732.45,matriz,normal,completed_on_time
537,ECO-ML-000011,true,2026-04-12T20:01:00+00:00,2026-04-16T02:47:00+00:00,64.0,14.016666666666666,0,6,6,6,0,4210.5,15.0,631.58,3578.92,sucursal sur,other,delayed
777,ECO-ML-000251,true,2026-04-12T20:01:00+00:00,2026-04-15T00:46:00+00:00,39.0,14.016666666666666,0,6,6,6,0,3874.0,15.0,581.1,3292.9,sucursal sur,other,delayed
1017,ECO-ML-000491,true,2026-04-12T20:01:00+00:00,2026-04-12T22:01:00+00:00,14.0,14.016666666666666,0,6,6,6,0,4388.0,15.0,658.2,3729.8,sucursal norte,other,cancelled
1913,ECO-ML-001387,true,2026-04-12T22:15:24+00:00,2026-04-13T23:15:24+00:00,19.0,22.25,0,1,1,1,0,924.0,20.0,184.8,739.2,sucursal centro,special,delayed
1914,ECO-ML-001388,true,2026-04-13T02:49:34+00:00,2026-04-13T14:49:34+00:00,18.0,2.8167,1,2,2,2,0,877.0,15.0,131.55,745.45,sucursal centro,special,completed_on_time
1915,ECO-ML-001389,true,2026-04-13T06:46:43+00:00,2026-04-13T22:46:43+00:00,17.0,6.7667,1,1,1,1,0,666.0,5.0,33.3,632.7,sucursal norte,hospital,completed_on_time
1916,ECO-ML-001390,true,2026-04-13T11:20:53+00:00,2026-04-14T23:20:53+00:00,27.0,11.3333,1,6,6,6,0,3611.0,20.0,722.2,2888.8,matriz,normal,delayed
1917,ECO-ML-001391,true,2026-04-13T15:55:03+00:00,2026-04-15T15:55:03+00:00,51.0,15.9167,1,1,1,1,0,756.0,15.0,113.4,642.6,matriz,normal,completed_on_time
1918,ECO-ML-001392,true,2026-04-13T20:29:12+00:00,2026-04-17T04:29:12+00:00,69.0,20.4833,1,6,6,6,0,3277.0,10.0,327.7,2949.3,sucursal centro,special,delayed
674,ECO-ML-000148,true,2026-04-13T21:08:00+00:00,2026-04-14T16:00:00+00:00,11.0,15.133333333333333,1,5,5,5,0,3467.5,0.0,0.0,3467.5,sucursal norte,dif,delayed
914,ECO-ML-000388,true,2026-04-13T21:08:00+00:00,2026-04-15T19:59:00+00:00,51.0,15.133333333333333,1,5,5,5,0,3714.0,0.0,0.0,3714.0,sucursal centro,dif,completed_on_time
1919,ECO-ML-001393,true,2026-04-14T00:26:22+00:00,2026-04-15T22:26:22+00:00,51.0,0.4333,2,4,4,4,0,1812.5,0.0,0.0,1812.5,sucursal centro,special,completed_on_time
1920,ECO-ML-001394,true,2026-04-14T05:00:32+00:00,2026-04-15T12:00:32+00:00,20.0,5.0,2,5,5,5,0,3659.0,20.0,731.8,2927.2,matriz,normal,cancelled
1921,ECO-ML-001395,true,2026-04-14T09:34:41+00:00,2026-04-16T12:34:41+00:00,52.0,9.5667,2,3,3,3,0,1962.5,15.0,294.38,1668.12,sucursal sur,other,completed_on_time
1922,ECO-ML-001396,true,2026-04-14T13:31:51+00:00,2026-04-15T06:31:51+00:00,19.0,13.5167,2,2,2,2,0,1630.5,20.0,326.1,1304.4,matriz,normal,completed_on_time
1923,ECO-ML-001397,true,2026-04-14T18:06:01+00:00,2026-04-17T01:06:01+00:00,39.0,18.1,2,5,6,4,0,2871.0,0.0,0.0,2871.0,sucursal centro,special,delayed
571,ECO-ML-000045,true,2026-04-14T22:15:00+00:00,2026-04-16T17:33:00+00:00,48.0,16.25,2,4,4,4,0,2336.5,5.0,116.83,2219.67,sucursal centro,dif,completed_on_time
811,ECO-ML-000285,true,2026-04-14T22:15:00+00:00,2026-04-16T22:13:00+00:00,23.0,16.25,2,4,4,4,0,1912.5,5.0,95.63,1816.87,matriz - centro,dif,delayed
1924,ECO-ML-001398,true,2026-04-14T22:40:10+00:00,2026-04-15T14:40:10+00:00,20.0,22.6667,2,2,2,2,0,1390.0,15.0,208.5,1181.5,sucursal centro,special,completed_on_time
1925,ECO-ML-001399,true,2026-04-15T03:14:20+00:00,2026-04-17T12:14:20+00:00,62.0,3.2333,3,2,2,2,0,811.0,20.0,162.2,648.8,sucursal norte,hospital,completed_on_time
1926,ECO-ML-001400,true,2026-04-15T07:11:30+00:00,2026-04-17T04:11:30+00:00,26.0,7.1833,3,3,3,3,0,2108.0,5.0,105.4,2002.6,matriz,normal,delayed
1927,ECO-ML-001401,true,2026-04-15T11:45:39+00:00,2026-04-16T17:45:39+00:00,31.0,11.75,3,1,1,1,0,797.5,10.0,79.75,717.75,matriz,normal,completed_on_time
1928,ECO-ML-001402,true,2026-04-15T16:19:49+00:00,2026-04-18T21:19:49+00:00,74.0,16.3167,3,6,6,6,0,3415.0,10.0,341.5,3073.5,sucursal centro,special,delayed
1929,ECO-ML-001403,true,2026-04-15T20:16:59+00:00,2026-04-17T01:16:59+00:00,32.0,20.2667,3,1,1,1,0,703.5,5.0,35.17,668.33,sucursal centro,special,completed_on_time
708,ECO-ML-000182,true,2026-04-15T23:22:00+00:00,2026-04-18T05:46:00+00:00,60.0,17.366666666666667,3,3,3,3,0,1658.5,10.0,165.85,1492.65,matriz,hospital,completed_on_time
948,ECO-ML-000422,true,2026-04-15T23:22:00+00:00,2026-04-17T03:45:00+00:00,35.0,17.366666666666667,3,3,3,3,0,2068.0,10.0,206.8,1861.2,sucursal sur,hospital,completed_on_time
1930,ECO-ML-001404,true,2026-04-16T00:51:08+00:00,2026-04-17T17:51:08+00:00,26.0,0.85,4,6,6,6,0,3870.0,15.0,580.5,3289.5,matriz,normal,cancelled
1931,ECO-ML-001405,true,2026-04-16T05:25:18+00:00,2026-04-19T04:25:18+00:00,76.0,5.4167,4,1,1,1,0,678.5,0.0,0.0,678.5,sucursal sur,other,completed_on_time
1932,ECO-ML-001406,true,2026-04-16T09:22:27+00:00,2026-04-18T20:22:27+00:00,65.0,9.3667,4,5,5,5,0,4222.0,5.0,211.1,4010.9,matriz,normal,completed_on_time
1933,ECO-ML-001407,true,2026-04-16T13:56:37+00:00,2026-04-18T20:56:37+00:00,47.0,13.9333,4,6,6,6,0,3344.0,15.0,501.6,2842.4,sucursal centro,special,delayed
1934,ECO-ML-001408,true,2026-04-16T18:30:47+00:00,2026-04-19T00:30:47+00:00,56.0,18.5,4,5,5,5,0,3502.0,20.0,700.4,2801.6,sucursal centro,special,completed_on_time
1935,ECO-ML-001409,true,2026-04-16T23:04:56+00:00,2026-04-19T03:04:56+00:00,55.0,23.0667,4,4,4,4,0,2945.0,10.0,294.5,2650.5,sucursal norte,hospital,completed_on_time
605,ECO-ML-000079,true,2026-04-17T00:29:00+00:00,2026-04-18T18:19:00+00:00,32.0,18.48333333333333,4,2,2,2,0,1746.0,15.0,261.9,1484.1,sucursal sur,hospital,delayed
845,ECO-ML-000319,true,2026-04-17T00:29:00+00:00,2026-04-19T17:59:00+00:00,72.0,18.48333333333333,4,2,2,2,0,1416.0,15.0,212.4,1203.6,sucursal sur,hospital,completed_on_time
1936,ECO-ML-001410,true,2026-04-17T03:02:06+00:00,2026-04-20T04:02:06+00:00,62.0,3.0333,5,6,6,6,0,3184.0,15.0,477.6,2706.4,matriz,normal,delayed
1937,ECO-ML-001411,true,2026-04-17T07:36:16+00:00,2026-04-19T15:36:16+00:00,61.0,7.6,5,2,2,2,0,1409.5,5.0,70.47,1339.03,matriz,normal,completed_on_time
1938,ECO-ML-001412,true,2026-04-17T12:10:25+00:00,2026-04-20T07:10:25+00:00,54.0,12.1667,5,4,4,4,0,2416.0,10.0,241.6,2174.4,sucursal centro,special,delayed
742,ECO-ML-000216,true,2026-04-17T13:36:00+00:00,2026-04-19T09:32:00+00:00,44.0,7.6,5,1,1,1,0,864.0,0.0,0.0,864.0,sucursal sur,other,completed_on_time
982,ECO-ML-000456,true,2026-04-17T13:36:00+00:00,2026-04-18T12:12:00+00:00,19.0,7.6,5,1,1,1,0,780.0,0.0,0.0,780.0,sucursal norte,other,delayed
1939,ECO-ML-001413,true,2026-04-17T16:07:35+00:00,2026-04-19T07:07:35+00:00,40.0,16.1167,5,3,3,3,0,2084.5,0.0,0.0,2084.5,sucursal centro,special,completed_on_time
1940,ECO-ML-001414,true,2026-04-17T20:41:45+00:00,2026-04-17T23:41:45+00:00,44.0,20.6833,5,6,6,6,0,3865.0,15.0,579.75,3285.25,matriz,normal,cancelled
1941,ECO-ML-001415,true,2026-04-18T01:15:54+00:00,2026-04-19T15:15:54+00:00,41.0,1.25,6,2,2,2,0,1791.0,10.0,179.1,1611.9,sucursal sur,other,completed_on_time
1942,ECO-ML-001416,true,2026-04-18T05:13:04+00:00,2026-04-18T09:13:04+00:00,8.0,5.2167,6,1,1,1,0,1350.0,15.0,202.5,1147.5,matriz,normal,completed_on_time
1943,ECO-ML-001417,true,2026-04-18T09:47:14+00:00,2026-04-21T22:47:14+00:00,67.0,9.7833,6,6,7,5,0,3493.5,15.0,524.02,2969.48,sucursal centro,special,delayed
1944,ECO-ML-001418,true,2026-04-18T14:21:23+00:00,2026-04-20T09:21:23+00:00,49.0,14.35,6,1,1,1,0,816.0,10.0,81.6,734.4,sucursal centro,special,completed_on_time
639,ECO-ML-000113,true,2026-04-18T14:43:00+00:00,2026-04-18T16:43:00+00:00,16.0,8.716666666666665,6,6,6,6,0,3967.0,5.0,198.35,3768.65,sucursal norte,normal,cancelled
879,ECO-ML-000353,true,2026-04-18T14:43:00+00:00,2026-04-20T21:45:00+00:00,56.0,8.716666666666665,6,6,6,6,0,3904.5,5.0,195.23,3709.27,sucursal centro,normal,completed_on_time
1945,ECO-ML-001419,true,2026-04-18T18:55:33+00:00,2026-04-19T19:55:33+00:00,26.0,18.9167,6,1,1,1,0,300.0,15.0,45.0,255.0,sucursal norte,hospital,completed_on_time
1946,ECO-ML-001420,true,2026-04-18T22:52:42+00:00,2026-04-21T13:52:42+00:00,60.0,22.8667,6,5,5,5,0,3710.0,0.0,0.0,3710.0,matriz,normal,delayed
1947,ECO-ML-001421,true,2026-04-19T03:26:52+00:00,2026-04-21T06:26:52+00:00,54.0,3.4333,0,4,4,4,0,2494.0,0.0,0.0,2494.0,matriz,normal,completed_on_time
1948,ECO-ML-001422,true,2026-04-19T08:01:02+00:00,2026-04-21T02:01:02+00:00,37.0,8.0167,0,6,6,6,0,3093.0,5.0,154.65,2938.35,sucursal centro,special,delayed
1949,ECO-ML-001423,true,2026-04-19T11:58:11+00:00,2026-04-22T04:58:11+00:00,70.0,11.9667,0,4,4,4,0,2371.5,10.0,237.15,2134.35,sucursal centro,special,completed_on_time
536,ECO-ML-000010,true,2026-04-19T15:50:00+00:00,2026-04-22T10:19:00+00:00,53.0,9.83333333333333,0,5,5,5,0,2610.5,10.0,261.05,2349.45,sucursal centro,dif,delayed
776,ECO-ML-000250,true,2026-04-19T15:50:00+00:00,2026-04-20T17:18:00+00:00,28.0,9.83333333333333,0,5,5,5,0,2770.0,10.0,277.0,2493.0,matriz - centro,dif,completed_on_time
1016,ECO-ML-000490,true,2026-04-19T15:50:00+00:00,2026-04-22T09:58:00+00:00,68.0,9.83333333333333,0,5,5,5,0,1674.0,10.0,167.4,1506.6,matriz,dif,completed_on_time
1950,ECO-ML-001424,true,2026-04-19T16:32:21+00:00,2026-04-20T05:32:21+00:00,17.0,16.5333,0,5,5,5,0,2287.5,10.0,228.75,2058.75,matriz,normal,cancelled
1951,ECO-ML-001425,true,2026-04-19T21:06:31+00:00,2026-04-21T21:06:31+00:00,49.0,21.1,0,4,4,4,0,3244.0,0.0,0.0,3244.0,sucursal sur,other,completed_on_time
1952,ECO-ML-001426,true,2026-04-20T01:03:40+00:00,2026-04-21T13:03:40+00:00,38.0,1.05,1,2,2,2,0,1721.0,10.0,172.1,1548.9,matriz,normal,completed_on_time
1953,ECO-ML-001427,true,2026-04-20T05:37:50+00:00,2026-04-23T18:37:50+00:00,75.0,5.6167,1,5,5,5,0,3136.0,10.0,313.6,2822.4,sucursal centro,special,delayed
1954,ECO-ML-001428,true,2026-04-20T10:12:00+00:00,2026-04-22T12:12:00+00:00,54.0,10.2,1,2,2,2,0,1194.0,20.0,238.8,955.2,sucursal centro,special,completed_on_time
1955,ECO-ML-001429,true,2026-04-20T14:46:09+00:00,2026-04-21T16:46:09+00:00,31.0,14.7667,1,2,2,2,0,1577.0,10.0,157.7,1419.3,sucursal norte,hospital,completed_on_time
673,ECO-ML-000147,true,2026-04-20T16:57:00+00:00,2026-04-23T07:32:00+00:00,65.0,10.95,1,4,4,4,0,2270.0,15.0,340.5,1929.5,matriz,hospital,completed_on_time
913,ECO-ML-000387,true,2026-04-20T16:57:00+00:00,2026-04-22T14:31:00+00:00,40.0,10.95,1,4,4,4,0,3136.0,15.0,470.4,2665.6,sucursal sur,hospital,delayed
1956,ECO-ML-001430,true,2026-04-20T18:43:19+00:00,2026-04-23T09:43:19+00:00,50.0,18.7167,1,4,4,4,0,1966.0,10.0,196.6,1769.4,matriz,normal,delayed
1957,ECO-ML-001431,true,2026-04-20T23:17:29+00:00,2026-04-21T20:17:29+00:00,22.0,23.2833,1,1,1,1,0,755.0,5.0,37.75,717.25,matriz,normal,completed_on_time
1958,ECO-ML-001432,true,2026-04-21T03:51:38+00:00,2026-04-22T11:51:38+00:00,17.0,3.85,2,3,3,3,0,2069.0,5.0,103.45,1965.55,sucursal centro,special,delayed
1959,ECO-ML-001433,true,2026-04-21T07:48:48+00:00,2026-04-23T22:48:48+00:00,66.0,7.8,2,1,1,1,0,845.0,0.0,0.0,845.0,sucursal centro,special,completed_on_time
1960,ECO-ML-001434,true,2026-04-21T12:22:57+00:00,2026-04-22T11:22:57+00:00,15.0,12.3667,2,6,6,6,0,3001.5,15.0,450.23,2551.27,matriz,normal,cancelled
1961,ECO-ML-001435,true,2026-04-21T16:57:07+00:00,2026-04-24T02:57:07+00:00,63.0,16.95,2,3,3,3,0,1985.0,5.0,99.25,1885.75,sucursal sur,other,completed_on_time
570,ECO-ML-000044,true,2026-04-21T17:04:00+00:00,2026-04-23T02:05:00+00:00,37.0,11.066666666666666,2,3,3,3,0,2058.0,0.0,0.0,2058.0,sucursal sur,hospital,completed_on_time
810,ECO-ML-000284,true,2026-04-21T17:04:00+00:00,2026-04-23T04:45:00+00:00,12.0,11.066666666666666,2,3,3,3,0,1777.5,0.0,0.0,1777.5,sucursal sur,hospital,delayed
1962,ECO-ML-001436,true,2026-04-21T21:31:17+00:00,2026-04-22T21:31:17+00:00,30.0,21.5167,2,2,2,2,0,1651.0,10.0,165.1,1485.9,matriz,normal,completed_on_time
1963,ECO-ML-001437,true,2026-04-22T01:28:26+00:00,2026-04-25T11:28:26+00:00,80.0,1.4667,3,6,7,5,0,2782.5,10.0,278.25,2504.25,sucursal centro,special,delayed
1964,ECO-ML-001438,true,2026-04-22T06:02:36+00:00,2026-04-23T11:02:36+00:00,31.0,6.0333,3,2,2,2,0,755.0,5.0,37.75,717.25,sucursal centro,special,completed_on_time
1965,ECO-ML-001439,true,2026-04-22T10:36:46+00:00,2026-04-25T08:36:46+00:00,73.0,10.6,3,2,2,2,0,1218.0,10.0,121.8,1096.2,sucursal norte,hospital,completed_on_time
1966,ECO-ML-001440,true,2026-04-22T14:33:55+00:00,2026-04-24T19:33:55+00:00,48.0,14.55,3,5,5,5,0,2667.5,10.0,266.75,2400.75,matriz,normal,delayed
707,ECO-ML-000181,true,2026-04-22T18:11:00+00:00,2026-04-24T14:18:00+00:00,49.0,12.183333333333332,3,2,2,2,0,1594.0,5.0,79.7,1514.3,sucursal sur,normal,completed_on_time
947,ECO-ML-000421,true,2026-04-22T18:11:00+00:00,2026-04-23T13:58:00+00:00,24.0,12.183333333333332,3,2,2,2,0,1444.0,5.0,72.2,1371.8,sucursal norte,normal,completed_on_time
1967,ECO-ML-001441,true,2026-04-22T19:08:05+00:00,2026-04-24T05:08:05+00:00,39.0,19.1333,3,1,1,1,0,408.0,5.0,20.4,387.6,matriz,normal,completed_on_time
1968,ECO-ML-001442,true,2026-04-22T23:42:15+00:00,2026-04-24T07:42:15+00:00,25.0,23.7,3,4,4,4,0,1646.0,20.0,329.2,1316.8,sucursal centro,special,delayed
1969,ECO-ML-001443,true,2026-04-23T03:39:24+00:00,2026-04-23T20:39:24+00:00,18.0,3.65,4,1,1,1,0,498.0,15.0,74.7,423.3,sucursal centro,special,completed_on_time
24,ECO-REAL-000024,false,2026-04-23T04:23:51.300000+00:00,2026-04-23T04:24:14.962000+00:00,1.6166666666666667,22.383333333333333,3,2,2,2,0,261.0,0.0,0.0,261.0,matriz,normal,completed_on_time
25,ECO-REAL-000025,false,2026-04-23T04:36:14.278000+00:00,2026-04-23T04:37:41.943000+00:00,1.0,22.6,3,2,2,2,2,200.0,0.0,0.0,200.0,matriz,normal,completed_on_time
1970,ECO-ML-001444,true,2026-04-23T08:13:34+00:00,2026-04-24T17:13:34+00:00,13.0,8.2167,4,5,5,5,0,3648.0,10.0,364.8,3283.2,matriz,normal,cancelled
1971,ECO-ML-001445,true,2026-04-23T12:47:44+00:00,2026-04-26T05:47:44+00:00,68.0,12.7833,4,4,4,4,0,2483.0,0.0,0.0,2483.0,sucursal sur,other,completed_on_time
1972,ECO-ML-001446,true,2026-04-23T17:21:53+00:00,2026-04-24T21:21:53+00:00,32.0,17.35,4,2,2,2,0,1521.0,10.0,152.1,1368.9,matriz,normal,completed_on_time
604,ECO-ML-000078,true,2026-04-23T19:18:00+00:00,2026-04-25T00:51:00+00:00,21.0,13.3,4,1,1,1,0,920.0,10.0,92.0,828.0,sucursal norte,normal,delayed
844,ECO-ML-000318,true,2026-04-23T19:18:00+00:00,2026-04-26T02:31:00+00:00,61.0,13.3,4,1,1,1,0,790.0,10.0,79.0,711.0,sucursal centro,normal,completed_on_time
1973,ECO-ML-001447,true,2026-04-23T21:19:03+00:00,2026-04-27T00:19:03+00:00,63.0,21.3167,4,4,4,4,0,2396.5,20.0,479.3,1917.2,sucursal centro,special,delayed
26,ECO-REAL-000026,false,2026-04-23T22:25:04.421000+00:00,2026-07-21T07:40:02.601000+00:00,1.0,16.416666666666664,4,3,3,3,3,432.0,0.0,0.0,432.0,matriz,normal,completed_on_time
1974,ECO-ML-001448,true,2026-04-24T01:53:12+00:00,2026-04-25T19:53:12+00:00,48.0,1.8833,5,2,2,2,0,903.0,20.0,180.6,722.4,sucursal centro,special,completed_on_time
1975,ECO-ML-001449,true,2026-04-24T06:27:22+00:00,2026-04-25T06:27:22+00:00,25.0,6.45,5,2,2,2,0,753.0,10.0,75.3,677.7,sucursal norte,hospital,completed_on_time
1976,ECO-ML-001450,true,2026-04-24T10:24:32+00:00,2026-04-26T15:24:32+00:00,38.0,10.4,5,3,3,3,1,1420.5,5.0,71.03,1349.47,matriz,normal,delayed
1977,ECO-ML-001451,true,2026-04-24T14:58:41+00:00,2026-04-25T03:58:41+00:00,16.0,14.9667,5,1,1,1,0,594.0,5.0,29.7,564.3,matriz,normal,completed_on_time
1978,ECO-ML-001452,true,2026-04-24T19:32:51+00:00,2026-04-28T01:32:51+00:00,61.0,19.5333,5,6,6,6,0,3671.5,10.0,367.15,3304.35,sucursal centro,special,delayed
741,ECO-ML-000215,true,2026-04-24T20:25:00+00:00,2026-04-27T07:04:00+00:00,33.0,14.416666666666666,5,6,6,6,0,3844.5,15.0,576.68,3267.82,matriz - centro,dif,delayed
981,ECO-ML-000455,true,2026-04-24T20:25:00+00:00,2026-04-24T22:25:00+00:00,8.0,14.416666666666666,5,6,6,6,0,3243.0,15.0,486.45,2756.55,matriz,dif,cancelled
1979,ECO-ML-001453,true,2026-04-24T23:30:01+00:00,2026-04-27T06:30:01+00:00,60.0,23.5,5,1,1,1,0,285.0,0.0,0.0,285.0,sucursal centro,special,completed_on_time
1980,ECO-ML-001454,true,2026-04-25T04:04:10+00:00,2026-04-26T23:04:10+00:00,26.0,4.0667,6,4,4,4,0,2249.0,20.0,449.8,1799.2,matriz,normal,cancelled
1981,ECO-ML-001455,true,2026-04-25T08:38:20+00:00,2026-04-28T11:38:20+00:00,76.0,8.6333,6,6,6,6,0,3428.5,10.0,342.85,3085.65,sucursal sur,other,completed_on_time
1982,ECO-ML-001456,true,2026-04-25T13:12:30+00:00,2026-04-27T03:12:30+00:00,40.0,13.2,6,4,4,4,0,2776.0,20.0,555.2,2220.8,matriz,normal,completed_on_time
1983,ECO-ML-001457,true,2026-04-25T17:09:39+00:00,2026-04-27T04:09:39+00:00,31.0,17.15,6,5,6,4,0,2993.0,0.0,0.0,2993.0,sucursal centro,special,delayed
638,ECO-ML-000112,true,2026-04-25T21:32:00+00:00,2026-04-28T20:18:00+00:00,70.0,15.533333333333331,6,5,5,5,0,2912.5,0.0,0.0,2912.5,matriz,dif,completed_on_time
878,ECO-ML-000352,true,2026-04-25T21:32:00+00:00,2026-04-27T18:17:00+00:00,45.0,15.533333333333331,6,5,5,5,0,3396.0,0.0,0.0,3396.0,sucursal sur,dif,completed_on_time
1984,ECO-ML-001458,true,2026-04-25T21:43:49+00:00,2026-04-27T22:43:49+00:00,53.0,21.7167,6,3,3,3,0,1860.5,0.0,0.0,1860.5,sucursal centro,special,completed_on_time
1985,ECO-ML-001459,true,2026-04-26T02:17:59+00:00,2026-04-27T00:17:59+00:00,27.0,2.2833,0,2,2,2,0,1327.0,10.0,132.7,1194.3,sucursal norte,hospital,completed_on_time
1986,ECO-ML-001460,true,2026-04-26T06:15:08+00:00,2026-04-28T01:15:08+00:00,36.0,6.25,0,3,3,3,0,1336.5,5.0,66.83,1269.67,matriz,normal,delayed
1987,ECO-ML-001461,true,2026-04-26T10:49:18+00:00,2026-04-28T22:49:18+00:00,61.0,10.8167,0,1,1,1,0,1232.0,0.0,0.0,1232.0,matriz,normal,completed_on_time
1988,ECO-ML-001462,true,2026-04-26T15:23:27+00:00,2026-04-29T05:23:27+00:00,53.0,15.3833,0,3,3,3,0,2039.5,15.0,305.93,1733.57,sucursal centro,special,delayed
1989,ECO-ML-001463,true,2026-04-26T19:20:37+00:00,2026-04-28T05:20:37+00:00,37.0,19.3333,0,1,1,1,0,686.0,15.0,102.9,583.1,sucursal centro,special,completed_on_time
535,ECO-ML-000009,true,2026-04-26T22:39:00+00:00,2026-04-29T04:51:00+00:00,42.0,16.65,0,4,4,4,0,2495.0,5.0,124.75,2370.25,sucursal sur,dif,delayed
775,ECO-ML-000249,true,2026-04-26T22:39:00+00:00,2026-04-28T04:31:00+00:00,17.0,16.65,0,4,4,4,0,2278.0,5.0,113.9,2164.1,sucursal sur,dif,delayed
1015,ECO-ML-000489,true,2026-04-26T22:39:00+00:00,2026-04-29T06:30:00+00:00,57.0,16.65,0,4,4,4,0,1668.0,5.0,83.4,1584.6,sucursal sur,dif,completed_on_time
