study_id,study_code,study_name,is_synthetic,type,method,parameter_count,duration_minutes,sample_type,requires_special_processing,normal_price
1548,ECN-CAT-COA-139,Determinación de Anticoagulante lúpico,True,study,coagulometria,15,120,plasma,false,560.0
1549,ECN-CAT-COA-140,Determinación de Resistencia a proteína C activada,True,study,coagulometria,12,105,plasma,false,520.0
1550,ECN-CAT-COA-141,Determinación de Agregación plaquetaria,True,study,coagulometria,4,75,plasma,false,340.0
1551,ECN-CAT-COA-142,Determinación de Tiempo de sangrado,True,study,coagulometria,1,60,plasma,false,250.0
1552,ECN-CAT-COA-143,Determinación de Tiempo de coagulación,True,study,coagulometria,28,165,plasma,true,830.0
1553,ECN-CAT-COA-144,Determinación de Productos de degradación de fibrina,True,study,coagulometria,25,150,plasma,false,740.0
1554,ECN-CAT-COA-145,Determinación de Factor de von Willebrand,True,study,coagulometria,22,135,plasma,false,700.0
1555,ECN-CAT-COA-146,Determinación de Mezcla de TTPa,True,study,coagulometria,14,120,plasma,false,610.0
1556,ECN-CAT-COA-147,Determinación de Mezcla de TP,True,study,coagulometria,11,105,plasma,false,530.0
1557,ECN-CAT-COA-148,Determinación de Factor V,True,study,coagulometria,8,90,plasma,false,440.0
1558,ECN-CAT-COA-149,Determinación de Factor VII,True,study,coagulometria,5,60,plasma,false,350.0
1559,ECN-CAT-COA-150,Determinación de Factor X,True,study,coagulometria,32,195,plasma,true,880.0
1560,ECN-CAT-COA-151,Cuantificación de Tiempo de protrombina,True,study,coagulometria,24,180,plasma,true,790.0
1561,ECN-CAT-COA-152,Cuantificación de Tiempo de tromboplastina parcial,True,study,coagulometria,21,150,plasma,false,710.0
1562,ECN-CAT-COA-153,Cuantificación de Tiempo de trombina,True,study,coagulometria,18,135,plasma,true,620.0
1563,ECN-CAT-COA-154,Cuantificación de Fibrinógeno,True,study,coagulometria,15,120,plasma,false,530.0
1564,ECN-CAT-COA-155,Cuantificación de Dímero D,True,study,coagulometria,12,105,plasma,false,490.0
1565,ECN-CAT-COA-156,Cuantificación de INR,True,study,coagulometria,4,90,plasma,false,410.0
1566,ECN-CAT-COA-157,Cuantificación de Actividad de factor VIII,True,study,coagulometria,1,75,plasma,false,320.0
1567,ECN-CAT-COA-158,Cuantificación de Actividad de factor IX,True,study,coagulometria,28,180,plasma,true,890.0
1568,ECN-CAT-COA-159,Cuantificación de Actividad de factor XI,True,study,coagulometria,25,150,plasma,false,710.0
1569,ECN-CAT-COA-160,Cuantificación de Actividad de factor XII,True,study,coagulometria,22,135,plasma,false,670.0
1570,ECN-CAT-COA-161,Cuantificación de Antitrombina III,True,study,coagulometria,14,120,plasma,false,590.0
1571,ECN-CAT-COA-162,Cuantificación de Proteína C funcional,True,study,coagulometria,11,105,plasma,false,500.0
1572,ECN-CAT-COA-163,Cuantificación de Proteína S funcional,True,study,coagulometria,8,90,plasma,false,410.0
1573,ECN-CAT-COA-164,Cuantificación de Anticoagulante lúpico,True,study,coagulometria,5,75,plasma,false,320.0
1574,ECN-CAT-COA-165,Cuantificación de Resistencia a proteína C activada,True,study,coagulometria,32,180,plasma,true,950.0
1575,ECN-CAT-COA-166,Cuantificación de Agregación plaquetaria,True,study,coagulometria,24,165,plasma,true,860.0
1576,ECN-CAT-COA-167,Cuantificación de Tiempo de sangrado,True,study,coagulometria,21,135,plasma,false,770.0
1577,ECN-CAT-COA-168,Cuantificación de Tiempo de coagulación,True,study,coagulometria,18,120,plasma,false,590.0
1578,ECN-CAT-COA-169,Cuantificación de Productos de degradación de fibrina,True,study,coagulometria,15,105,plasma,false,500.0
1579,ECN-CAT-COA-170,Cuantificación de Factor de von Willebrand,True,study,coagulometria,12,90,plasma,true,420.0
1580,ECN-CAT-COA-171,Cuantificación de Mezcla de TTPa,True,study,coagulometria,4,90,plasma,false,380.0
1581,ECN-CAT-COA-172,Cuantificación de Mezcla de TP,True,study,coagulometria,1,75,plasma,false,290.0
1582,ECN-CAT-COA-173,Cuantificación de Factor V,True,study,coagulometria,28,180,plasma,true,860.0
1583,ECN-CAT-COA-174,Cuantificación de Factor VII,True,study,coagulometria,25,165,plasma,false,770.0
1584,ECN-CAT-COA-175,Cuantificación de Factor X,True,study,coagulometria,22,150,plasma,false,690.0
1585,ECN-CAT-COA-176,Evaluación de Tiempo de protrombina,True,study,coagulometria,14,135,plasma,false,650.0
1586,ECN-CAT-COA-177,Evaluación de Tiempo de tromboplastina parcial,True,study,coagulometria,11,105,plasma,false,470.0
1587,ECN-CAT-COA-178,Evaluación de Tiempo de trombina,True,study,coagulometria,8,90,plasma,false,380.0
1588,ECN-CAT-COA-179,Evaluación de Fibrinógeno,True,study,coagulometria,5,75,plasma,false,300.0
1589,ECN-CAT-COA-180,Evaluación de Dímero D,True,study,coagulometria,32,180,plasma,true,870.0
1590,ECN-CAT-COA-181,Evaluación de INR,True,study,coagulometria,24,165,plasma,true,830.0
1591,ECN-CAT-COA-182,Evaluación de Actividad de factor VIII,True,study,coagulometria,21,150,plasma,false,740.0
1592,ECN-CAT-COA-183,Evaluación de Actividad de factor IX,True,study,coagulometria,18,135,plasma,false,650.0
1593,ECN-CAT-COA-184,Evaluación de Actividad de factor XI,True,study,coagulometria,15,120,plasma,false,570.0
1594,ECN-CAT-COA-185,Evaluación de Actividad de factor XII,True,study,coagulometria,12,90,plasma,false,480.0
1595,ECN-CAT-COA-186,Evaluación de Antitrombina III,True,study,coagulometria,4,75,plasma,false,350.0
1596,ECN-CAT-COA-187,Evaluación de Proteína C funcional,True,study,coagulometria,1,60,plasma,true,260.0
1597,ECN-CAT-COA-188,Evaluación de Proteína S funcional,True,study,coagulometria,28,165,plasma,true,840.0
1598,ECN-CAT-COA-189,Evaluación de Anticoagulante lúpico,True,study,coagulometria,25,150,plasma,false,750.0
1599,ECN-CAT-COA-190,Evaluación de Resistencia a proteína C activada,True,study,coagulometria,22,135,plasma,false,660.0
1600,ECN-CAT-COA-191,Evaluación de Agregación plaquetaria,True,study,coagulometria,14,120,plasma,false,620.0
1601,ECN-CAT-COA-192,Evaluación de Tiempo de sangrado,True,study,coagulometria,11,120,plasma,false,530.0
1602,ECN-CAT-COA-193,Evaluación de Tiempo de coagulación,True,study,coagulometria,8,105,plasma,false,450.0
1603,ECN-CAT-COA-194,Evaluación de Productos de degradación de fibrina,True,study,coagulometria,5,90,plasma,false,360.0
1604,ECN-CAT-COA-195,Evaluación de Factor de von Willebrand,True,study,coagulometria,32,180,plasma,true,840.0
1605,ECN-CAT-COA-196,Evaluación de Mezcla de TTPa,True,study,coagulometria,24,165,plasma,true,800.0
1606,ECN-CAT-COA-197,Evaluación de Mezcla de TP,True,study,coagulometria,21,150,plasma,false,720.0
1607,ECN-CAT-COA-198,Evaluación de Factor V,True,study,coagulometria,18,135,plasma,false,630.0
1608,ECN-CAT-COA-199,Evaluación de Factor VII,True,study,coagulometria,15,120,plasma,false,540.0
1609,ECN-CAT-COA-200,Evaluación de Factor X,True,study,coagulometria,12,105,plasma,false,450.0
1610,ECN-CAT-COA-201,Control de Tiempo de protrombina,True,study,coagulometria,4,90,plasma,false,410.0
1611,ECN-CAT-COA-202,Control de Tiempo de tromboplastina parcial,True,study,coagulometria,1,75,plasma,false,330.0
1612,ECN-CAT-COA-203,Control de Tiempo de trombina,True,study,coagulometria,28,165,plasma,true,900.0
1613,ECN-CAT-COA-204,Control de Fibrinógeno,True,study,coagulometria,25,150,plasma,true,720.0
1614,ECN-CAT-COA-205,Control de Dímero D,True,study,coagulometria,22,135,plasma,false,630.0
1615,ECN-CAT-COA-206,Control de INR,True,study,coagulometria,14,120,plasma,false,600.0
1616,ECN-CAT-COA-207,Control de Actividad de factor VIII,True,study,coagulometria,11,105,plasma,false,510.0
1617,ECN-CAT-COA-208,Control de Actividad de factor IX,True,study,coagulometria,8,90,plasma,false,420.0
1618,ECN-CAT-COA-209,Control de Actividad de factor XI,True,study,coagulometria,5,75,plasma,false,330.0
1619,ECN-CAT-COA-210,Control de Actividad de factor XII,True,study,coagulometria,32,165,plasma,true,900.0
1620,ECN-CAT-COA-211,Control de Antitrombina III,True,study,coagulometria,24,150,plasma,true,870.0
1621,ECN-CAT-COA-212,Control de Proteína C funcional,True,study,coagulometria,21,135,plasma,false,780.0
1622,ECN-CAT-COA-213,Control de Proteína S funcional,True,study,coagulometria,18,135,plasma,false,600.0
1623,ECN-CAT-COA-214,Control de Anticoagulante lúpico,True,study,coagulometria,15,120,plasma,false,510.0
1624,ECN-CAT-COA-215,Control de Resistencia a proteína C activada,True,study,coagulometria,12,105,plasma,false,420.0
1625,ECN-CAT-COA-216,Control de Agregación plaquetaria,True,study,coagulometria,4,90,plasma,false,390.0
1626,ECN-CAT-COA-217,Control de Tiempo de sangrado,True,study,coagulometria,1,75,plasma,false,300.0
1627,ECN-CAT-COA-218,Control de Tiempo de coagulación,True,study,coagulometria,28,180,plasma,true,870.0
1628,ECN-CAT-COA-219,Control de Productos de degradación de fibrina,True,study,coagulometria,25,165,plasma,false,780.0
1629,ECN-CAT-COA-220,Control de Factor de von Willebrand,True,study,coagulometria,22,150,plasma,false,700.0
1630,ECN-CAT-COA-221,Control de Mezcla de TTPa,True,study,coagulometria,14,120,plasma,true,610.0
1631,ECN-CAT-COA-222,Control de Mezcla de TP,True,study,coagulometria,11,105,plasma,false,480.0
1632,ECN-CAT-COA-223,Control de Factor V,True,study,coagulometria,8,90,plasma,false,390.0
1633,ECN-CAT-COA-224,Control de Factor VII,True,study,coagulometria,5,75,plasma,false,300.0
1634,ECN-CAT-COA-225,Control de Factor X,True,study,coagulometria,32,180,plasma,true,880.0
1635,ECN-CAT-COA-226,Confirmación de Tiempo de protrombina,True,study,coagulometria,24,165,plasma,true,790.0
1636,ECN-CAT-COA-227,Confirmación de Tiempo de tromboplastina parcial,True,study,coagulometria,21,150,plasma,false,750.0
1637,ECN-CAT-COA-228,Confirmación de Tiempo de trombina,True,study,coagulometria,18,120,plasma,false,660.0
1638,ECN-CAT-COA-229,Confirmación de Fibrinógeno,True,study,coagulometria,15,105,plasma,false,580.0
1639,ECN-CAT-COA-230,Confirmación de Dímero D,True,study,coagulometria,12,90,plasma,false,490.0
1640,ECN-CAT-COA-231,Confirmación de INR,True,study,coagulometria,4,75,plasma,false,310.0
1641,ECN-CAT-COA-232,Confirmación de Actividad de factor VIII,True,study,coagulometria,1,60,plasma,false,270.0
1642,ECN-CAT-COA-233,Confirmación de Actividad de factor IX,True,study,coagulometria,28,165,plasma,true,840.0
1643,ECN-CAT-COA-234,Confirmación de Actividad de factor XI,True,study,coagulometria,25,165,plasma,false,760.0
1644,ECN-CAT-COA-235,Confirmación de Actividad de factor XII,True,study,coagulometria,22,150,plasma,false,670.0
1645,ECN-CAT-COA-236,Confirmación de Antitrombina III,True,study,coagulometria,14,135,plasma,false,580.0
1646,ECN-CAT-COA-237,Confirmación de Proteína C funcional,True,study,coagulometria,11,120,plasma,false,540.0
1647,ECN-CAT-COA-238,Confirmación de Proteína S funcional,True,study,coagulometria,8,105,plasma,true,460.0
1648,ECN-CAT-COA-239,Confirmación de Anticoagulante lúpico,True,study,coagulometria,5,75,plasma,false,370.0
1649,ECN-CAT-COA-240,Confirmación de Resistencia a proteína C activada,True,study,coagulometria,32,180,plasma,true,850.0
1650,ECN-CAT-COA-241,Confirmación de Agregación plaquetaria,True,study,coagulometria,24,165,plasma,true,760.0
1651,ECN-CAT-COA-242,Confirmación de Tiempo de sangrado,True,study,coagulometria,21,150,plasma,false,720.0
1652,ECN-CAT-COA-243,Confirmación de Tiempo de coagulación,True,study,coagulometria,18,135,plasma,false,640.0
1653,ECN-CAT-COA-244,Confirmación de Productos de degradación de fibrina,True,study,coagulometria,15,120,plasma,false,550.0
1654,ECN-CAT-END-126,Determinación de Hormona estimulante de tiroides,True,study,inmunoensayo,12,135,serum,false,580.0
1655,ECN-CAT-END-127,Determinación de Tiroxina libre,True,study,quimioluminiscencia,9,180,plasma,false,560.0
1656,ECN-CAT-END-128,Determinación de Tiroxina total,True,study,elisa,6,135,serum,false,500.0
1657,ECN-CAT-END-129,Determinación de Triyodotironina libre,True,study,inmunoensayo,3,75,plasma,false,280.0
1658,ECN-CAT-END-130,Determinación de Triyodotironina total,True,study,quimioluminiscencia,25,240,serum,true,920.0
1659,ECN-CAT-END-131,Determinación de Insulina,True,study,elisa,22,195,plasma,false,800.0
1660,ECN-CAT-END-132,Determinación de Cortisol,True,study,inmunoensayo,19,150,serum,false,680.0
1661,ECN-CAT-END-133,Determinación de Hormona adrenocorticotropa,True,study,quimioluminiscencia,16,195,plasma,false,700.0
1662,ECN-CAT-END-134,Determinación de Hormona de crecimiento,True,study,elisa,13,150,serum,false,580.0
1663,ECN-CAT-END-135,Determinación de Prolactina,True,study,inmunoensayo,5,105,plasma,false,460.0
1664,ECN-CAT-END-136,Determinación de Hormona luteinizante,True,study,quimioluminiscencia,2,135,serum,true,440.0
1665,ECN-CAT-END-137,Determinación de Hormona foliculoestimulante,True,study,elisa,29,210,plasma,true,980.0
1666,ECN-CAT-END-138,Determinación de Estradiol,True,study,inmunoensayo,26,165,serum,true,780.0
1667,ECN-CAT-END-139,Determinación de Progesterona,True,study,quimioluminiscencia,23,210,plasma,false,800.0
1668,ECN-CAT-END-140,Determinación de Testosterona total,True,study,elisa,15,165,serum,false,680.0
1669,ECN-CAT-END-141,Determinación de Testosterona libre,True,study,inmunoensayo,12,120,plasma,false,560.0
1670,ECN-CAT-END-142,Determinación de Dehidroepiandrosterona,True,study,quimioluminiscencia,9,180,serum,false,540.0
1671,ECN-CAT-END-143,Determinación de Aldosterona,True,study,elisa,6,135,plasma,false,420.0
1672,ECN-CAT-END-144,Determinación de Renina,True,study,inmunoensayo,3,90,serum,false,340.0
1673,ECN-CAT-END-145,Determinación de Paratohormona,True,study,quimioluminiscencia,25,255,plasma,true,980.0
1674,ECN-CAT-END-146,Determinación de Calcitonina,True,study,elisa,22,210,serum,false,860.0
1675,ECN-CAT-END-147,Determinación de Péptido C,True,study,inmunoensayo,19,150,plasma,false,660.0
1676,ECN-CAT-END-148,Determinación de 17-hidroxiprogesterona,True,study,quimioluminiscencia,16,195,serum,false,620.0
1677,ECN-CAT-END-149,Determinación de Hormona antimülleriana,True,study,elisa,13,150,plasma,false,560.0
1678,ECN-CAT-END-150,Determinación de Somatomedina C,True,study,inmunoensayo,5,105,serum,false,440.0
1679,ECN-CAT-END-151,Cuantificación de Hormona estimulante de tiroides,True,study,quimioluminiscencia,2,150,plasma,false,420.0
1680,ECN-CAT-END-152,Cuantificación de Tiroxina libre,True,study,elisa,29,225,serum,true,960.0
1681,ECN-CAT-END-153,Cuantificación de Tiroxina total,True,study,inmunoensayo,26,180,plasma,false,840.0
1682,ECN-CAT-END-154,Cuantificación de Triyodotironina libre,True,study,quimioluminiscencia,23,210,serum,false,860.0
1683,ECN-CAT-END-155,Cuantificación de Triyodotironina total,True,study,elisa,15,165,plasma,false,740.0
1684,ECN-CAT-END-156,Cuantificación de Insulina,True,study,inmunoensayo,12,120,serum,false,540.0
1685,ECN-CAT-END-157,Cuantificación de Cortisol,True,study,quimioluminiscencia,9,165,plasma,false,500.0
1686,ECN-CAT-END-158,Cuantificación de Hormona adrenocorticotropa,True,study,elisa,6,120,serum,false,380.0
1687,ECN-CAT-END-159,Cuantificación de Hormona de crecimiento,True,study,inmunoensayo,3,75,plasma,false,320.0
1688,ECN-CAT-END-160,Cuantificación de Prolactina,True,study,quimioluminiscencia,25,240,serum,true,960.0
1689,ECN-CAT-END-161,Cuantificación de Hormona luteinizante,True,study,elisa,22,195,plasma,false,840.0
1690,ECN-CAT-END-162,Cuantificación de Hormona foliculoestimulante,True,study,inmunoensayo,19,135,serum,false,720.0
1691,ECN-CAT-END-163,Cuantificación de Estradiol,True,study,quimioluminiscencia,16,210,plasma,false,680.0
1692,ECN-CAT-END-164,Cuantificación de Progesterona,True,study,elisa,13,165,serum,false,620.0
1693,ECN-CAT-END-165,Cuantificación de Testosterona total,True,study,inmunoensayo,5,105,plasma,false,420.0
1694,ECN-CAT-END-166,Cuantificación de Testosterona libre,True,study,quimioluminiscencia,2,150,serum,false,380.0
1695,ECN-CAT-END-167,Cuantificación de Dehidroepiandrosterona,True,study,elisa,29,225,plasma,true,920.0
1696,ECN-CAT-END-168,Cuantificación de Aldosterona,True,study,inmunoensayo,26,180,serum,true,800.0
1697,ECN-CAT-END-169,Cuantificación de Renina,True,study,quimioluminiscencia,23,225,plasma,false,840.0
1698,ECN-CAT-END-170,Cuantificación de Paratohormona,True,study,elisa,15,180,serum,true,720.0
1699,ECN-CAT-END-171,Cuantificación de Calcitonina,True,study,inmunoensayo,12,135,plasma,false,600.0
1700,ECN-CAT-END-172,Cuantificación de Péptido C,True,study,quimioluminiscencia,9,165,serum,false,560.0
1701,ECN-CAT-END-173,Cuantificación de 17-hidroxiprogesterona,True,study,elisa,6,120,plasma,false,440.0
1702,ECN-CAT-END-174,Cuantificación de Hormona antimülleriana,True,study,inmunoensayo,3,75,serum,false,300.0
1703,ECN-CAT-END-175,Cuantificación de Somatomedina C,True,study,quimioluminiscencia,25,240,plasma,true,920.0
1704,ECN-CAT-END-176,Evaluación de Hormona estimulante de tiroides,True,study,elisa,22,195,serum,false,800.0
1705,ECN-CAT-END-177,Evaluación de Tiroxina libre,True,study,inmunoensayo,19,150,plasma,false,680.0
1706,ECN-CAT-END-178,Evaluación de Tiroxina total,True,study,quimioluminiscencia,16,195,serum,false,660.0
1707,ECN-CAT-END-179,Evaluación de Triyodotironina libre,True,study,elisa,13,150,plasma,false,600.0
1708,ECN-CAT-END-180,Evaluación de Triyodotironina total,True,study,inmunoensayo,5,90,serum,false,480.0
1709,ECN-CAT-END-181,Evaluación de Insulina,True,study,quimioluminiscencia,2,135,plasma,false,440.0
1710,ECN-CAT-END-182,Evaluación de Cortisol,True,study,elisa,29,210,serum,true,980.0
1711,ECN-CAT-END-183,Evaluación de Hormona adrenocorticotropa,True,study,inmunoensayo,26,165,plasma,true,780.0
1712,ECN-CAT-END-184,Evaluación de Hormona de crecimiento,True,study,quimioluminiscencia,23,225,serum,false,800.0
1713,ECN-CAT-END-185,Evaluación de Prolactina,True,study,elisa,15,180,plasma,false,680.0
1714,ECN-CAT-END-186,Evaluación de Hormona luteinizante,True,study,inmunoensayo,12,135,serum,false,560.0
1715,ECN-CAT-END-187,Evaluación de Hormona foliculoestimulante,True,study,quimioluminiscencia,9,180,plasma,true,540.0
1716,ECN-CAT-END-188,Evaluación de Estradiol,True,study,elisa,6,135,serum,false,420.0
1717,ECN-CAT-END-189,Evaluación de Progesterona,True,study,inmunoensayo,3,90,plasma,false,300.0
1718,ECN-CAT-END-190,Evaluación de Testosterona total,True,study,quimioluminiscencia,25,240,serum,true,980.0
1719,ECN-CAT-END-191,Evaluación de Testosterona libre,True,study,elisa,22,195,plasma,false,860.0
1720,ECN-CAT-END-192,Evaluación de Dehidroepiandrosterona,True,study,inmunoensayo,19,150,serum,false,660.0
1721,ECN-CAT-END-193,Evaluación de Aldosterona,True,study,quimioluminiscencia,16,195,plasma,false,640.0
1722,ECN-CAT-END-194,Evaluación de Renina,True,study,elisa,13,150,serum,false,520.0
1723,ECN-CAT-END-195,Evaluación de Paratohormona,True,study,inmunoensayo,5,105,plasma,false,440.0
1724,ECN-CAT-END-196,Evaluación de Calcitonina,True,study,quimioluminiscencia,2,150,serum,false,420.0
1725,ECN-CAT-END-197,Evaluación de Péptido C,True,study,elisa,29,225,plasma,true,960.0
1726,ECN-CAT-END-198,Evaluación de 17-hidroxiprogesterona,True,study,inmunoensayo,26,165,serum,true,840.0
1727,ECN-CAT-END-199,Evaluación de Hormona antimülleriana,True,study,quimioluminiscencia,23,210,plasma,false,820.0
1728,ECN-CAT-END-200,Evaluación de Somatomedina C,True,study,elisa,15,165,serum,false,740.0
1729,ECN-CAT-END-201,Control de Hormona estimulante de tiroides,True,study,inmunoensayo,12,120,plasma,false,540.0
1730,ECN-CAT-END-202,Control de Tiroxina libre,True,study,quimioluminiscencia,9,165,serum,false,520.0
1731,ECN-CAT-END-203,Control de Tiroxina total,True,study,elisa,6,120,plasma,false,400.0
1732,ECN-CAT-END-204,Control de Triyodotironina libre,True,study,inmunoensayo,3,75,serum,true,280.0
1733,ECN-CAT-END-205,Control de Triyodotironina total,True,study,quimioluminiscencia,25,255,plasma,true,960.0
1734,ECN-CAT-END-206,Control de Insulina,True,study,elisa,22,210,serum,false,840.0
1735,ECN-CAT-END-207,Control de Cortisol,True,study,inmunoensayo,19,165,plasma,false,720.0
1736,ECN-CAT-END-208,Control de Hormona adrenocorticotropa,True,study,quimioluminiscencia,16,195,serum,false,700.0
1737,ECN-CAT-END-209,Control de Hormona de crecimiento,True,study,elisa,13,150,plasma,false,580.0
1738,ECN-CAT-END-210,Control de Prolactina,True,study,inmunoensayo,5,105,serum,false,420.0
1739,ECN-CAT-END-211,Control de Hormona luteinizante,True,study,quimioluminiscencia,2,150,plasma,false,400.0
1740,ECN-CAT-END-212,Control de Hormona foliculoestimulante,True,study,elisa,29,225,serum,true,940.0
1741,ECN-CAT-END-213,Control de Estradiol,True,study,inmunoensayo,26,180,plasma,true,820.0
1742,ECN-CAT-END-214,Control de Progesterona,True,study,quimioluminiscencia,23,225,serum,false,780.0
1743,ECN-CAT-END-215,Control de Testosterona total,True,study,elisa,15,180,plasma,false,720.0
1744,ECN-CAT-END-216,Control de Testosterona libre,True,study,inmunoensayo,12,120,serum,false,600.0
1745,ECN-CAT-END-217,Control de Dehidroepiandrosterona,True,study,quimioluminiscencia,9,165,plasma,false,580.0
1746,ECN-CAT-END-218,Control de Aldosterona,True,study,elisa,6,120,serum,false,460.0
1747,ECN-CAT-END-219,Control de Renina,True,study,inmunoensayo,3,75,plasma,false,260.0
1748,ECN-CAT-END-220,Control de Paratohormona,True,study,quimioluminiscencia,25,240,serum,true,940.0
1749,ECN-CAT-END-221,Control de Calcitonina,True,study,elisa,22,195,plasma,true,820.0
1750,ECN-CAT-END-222,Control de Péptido C,True,study,inmunoensayo,19,150,serum,false,700.0
1751,ECN-CAT-END-223,Control de 17-hidroxiprogesterona,True,study,quimioluminiscencia,16,180,plasma,false,660.0
1752,ECN-CAT-END-224,Control de Hormona antimülleriana,True,study,elisa,13,135,serum,false,560.0
1753,ECN-CAT-END-225,Control de Somatomedina C,True,study,inmunoensayo,5,90,plasma,false,480.0
1754,ECN-CAT-END-226,Confirmación de Hormona estimulante de tiroides,True,study,quimioluminiscencia,2,150,serum,false,460.0
1755,ECN-CAT-END-227,Confirmación de Tiroxina libre,True,study,elisa,29,225,plasma,true,1000.0
1756,ECN-CAT-END-228,Confirmación de Tiroxina total,True,study,inmunoensayo,26,180,serum,true,800.0
1757,ECN-CAT-END-229,Confirmación de Triyodotironina libre,True,study,quimioluminiscencia,23,225,plasma,false,760.0
1758,ECN-CAT-END-230,Confirmación de Triyodotironina total,True,study,elisa,15,180,serum,false,700.0
1759,ECN-CAT-END-231,Confirmación de Insulina,True,study,inmunoensayo,12,135,plasma,false,580.0
1760,ECN-CAT-END-232,Confirmación de Cortisol,True,study,quimioluminiscencia,9,180,serum,false,540.0
1761,ECN-CAT-END-233,Confirmación de Hormona adrenocorticotropa,True,study,elisa,6,135,plasma,false,440.0
1762,ECN-CAT-END-234,Confirmación de Hormona de crecimiento,True,study,inmunoensayo,3,75,serum,false,320.0
1763,ECN-CAT-END-235,Confirmación de Prolactina,True,study,quimioluminiscencia,25,240,plasma,true,1000.0
1764,ECN-CAT-END-236,Confirmación de Hormona luteinizante,True,study,elisa,22,195,serum,false,880.0
1765,ECN-CAT-END-237,Confirmación de Hormona foliculoestimulante,True,study,inmunoensayo,19,150,plasma,false,680.0
1766,ECN-CAT-END-238,Confirmación de Estradiol,True,study,quimioluminiscencia,16,195,serum,true,640.0
1767,ECN-CAT-END-239,Confirmación de Progesterona,True,study,elisa,13,150,plasma,false,520.0
1768,ECN-CAT-END-240,Confirmación de Testosterona total,True,study,inmunoensayo,5,105,serum,false,400.0
1769,ECN-CAT-END-241,Confirmación de Testosterona libre,True,study,quimioluminiscencia,2,135,plasma,false,420.0
1770,ECN-CAT-END-242,Confirmación de Dehidroepiandrosterona,True,study,elisa,29,210,serum,true,980.0
1771,ECN-CAT-END-243,Confirmación de Aldosterona,True,study,inmunoensayo,26,165,plasma,true,860.0
1772,ECN-CAT-END-244,Confirmación de Renina,True,study,quimioluminiscencia,23,210,serum,false,820.0
1773,ECN-CAT-URO-126,Determinación de Examen general de orina,True,study,tira reactiva,20,105,urine,false,600.0
1774,ECN-CAT-URO-127,Determinación de Microalbúmina en orina,True,study,microscopia,17,135,urine,false,590.0
1775,ECN-CAT-URO-128,Determinación de Proteínas en orina,True,study,colorimetria,14,75,urine,false,490.0
1776,ECN-CAT-URO-129,Determinación de Glucosa en orina,True,study,tira reactiva,6,60,urine,false,390.0
1777,ECN-CAT-URO-130,Determinación de Creatinina en orina,True,study,microscopia,3,90,urine,false,320.0
1778,ECN-CAT-URO-131,Determinación de Calcio en orina,True,study,colorimetria,30,150,urine,true,880.0
1779,ECN-CAT-URO-132,Determinación de Ácido úrico en orina,True,study,tira reactiva,27,120,urine,true,830.0
1780,ECN-CAT-URO-133,Determinación de Sodio en orina,True,study,microscopia,24,150,urine,false,770.0
1781,ECN-CAT-URO-134,Determinación de Potasio en orina,True,study,colorimetria,16,120,urine,false,670.0
1782,ECN-CAT-URO-135,Determinación de Cloro en orina,True,study,tira reactiva,13,90,urine,false,480.0
1783,ECN-CAT-URO-136,Determinación de Fósforo en orina,True,study,microscopia,10,120,urine,true,420.0
1784,ECN-CAT-URO-137,Determinación de Magnesio en orina,True,study,colorimetria,7,60,urine,false,370.0
1785,ECN-CAT-URO-138,Determinación de Urea en orina,True,study,tira reactiva,4,45,urine,false,270.0
1786,ECN-CAT-URO-139,Determinación de Osmolalidad urinaria,True,study,microscopia,26,195,urine,true,860.0
1787,ECN-CAT-URO-140,Determinación de Depuración de creatinina,True,study,colorimetria,23,135,urine,false,760.0
1788,ECN-CAT-URO-141,Determinación de Sedimento urinario,True,study,tira reactiva,20,120,urine,false,660.0
1789,ECN-CAT-URO-142,Determinación de Cetonas en orina,True,study,microscopia,17,135,urine,false,650.0
1790,ECN-CAT-URO-143,Determinación de Hemoglobina en orina,True,study,colorimetria,14,90,urine,false,550.0
1791,ECN-CAT-URO-144,Determinación de Nitritos en orina,True,study,tira reactiva,6,60,urine,false,360.0
1792,ECN-CAT-URO-145,Determinación de Leucocitos en orina,True,study,microscopia,3,90,urine,false,300.0
1793,ECN-CAT-URO-146,Determinación de Cristales en orina,True,study,colorimetria,30,150,urine,true,860.0
1794,ECN-CAT-URO-147,Determinación de Cilindros urinarios,True,study,tira reactiva,27,135,urine,true,810.0
1795,ECN-CAT-URO-148,Determinación de Urobilinógeno en orina,True,study,microscopia,24,165,urine,false,740.0
1796,ECN-CAT-URO-149,Determinación de Bilirrubina en orina,True,study,colorimetria,16,105,urine,false,640.0
1797,ECN-CAT-URO-150,Determinación de Relación albúmina creatinina,True,study,tira reactiva,13,75,urine,false,540.0
1798,ECN-CAT-URO-151,Cuantificación de Examen general de orina,True,study,microscopia,10,105,urine,false,480.0
1799,ECN-CAT-URO-152,Cuantificación de Microalbúmina en orina,True,study,colorimetria,7,45,urine,false,430.0
1800,ECN-CAT-URO-153,Cuantificación de Proteínas en orina,True,study,tira reactiva,4,30,urine,true,240.0
1801,ECN-CAT-URO-154,Cuantificación de Glucosa en orina,True,study,microscopia,26,180,urine,true,840.0
1802,ECN-CAT-URO-155,Cuantificación de Creatinina en orina,True,study,colorimetria,23,135,urine,false,740.0
1803,ECN-CAT-URO-156,Cuantificación de Calcio en orina,True,study,tira reactiva,20,120,urine,false,630.0
