study_id,code,name,cluster,distance_to_centroid,is_outlier
1098,ECN-CAT-QC-165,Cuantificación de Calcio,1,1.5988,False
1099,ECN-CAT-QC-166,Cuantificación de Fósforo,2,1.0997,False
1100,ECN-CAT-QC-167,Cuantificación de Magnesio,2,2.6437,False
1101,ECN-CAT-QC-168,Cuantificación de Sodio,2,1.5852,False
1102,ECN-CAT-QC-169,Cuantificación de Potasio,1,1.2044,False
1103,ECN-CAT-QC-170,Cuantificación de Cloro,1,0.4475,False
1104,ECN-CAT-QC-171,Cuantificación de Hierro sérico,1,1.0655,False
1105,ECN-CAT-QC-172,Cuantificación de Amilasa,1,1.4906,False
1106,ECN-CAT-QC-173,Cuantificación de Lipasa,2,1.59,False
1107,ECN-CAT-QC-174,Cuantificación de Lactato deshidrogenasa,2,1.0029,False
1108,ECN-CAT-QC-175,Cuantificación de Hemoglobina glucosilada,2,2.7489,True
1109,ECN-CAT-QC-176,Evaluación de Glucosa,1,1.5886,False
1110,ECN-CAT-QC-177,Evaluación de Urea,1,0.7529,False
1111,ECN-CAT-QC-178,Evaluación de Creatinina,1,0.4098,False
1112,ECN-CAT-QC-179,Evaluación de Ácido úrico,1,0.9517,False
1113,ECN-CAT-QC-180,Evaluación de Colesterol total,1,1.9875,False
1114,ECN-CAT-QC-181,Evaluación de Triglicéridos,2,1.1473,False
1115,ECN-CAT-QC-182,Evaluación de Bilirrubina total,2,0.9652,False
1116,ECN-CAT-QC-183,Evaluación de Bilirrubina directa,2,2.7788,True
1117,ECN-CAT-QC-184,Evaluación de Alanina aminotransferasa,1,1.5638,False
1118,ECN-CAT-QC-185,Evaluación de Aspartato aminotransferasa,1,1.1302,False
1119,ECN-CAT-QC-186,Evaluación de Fosfatasa alcalina,1,0.9172,False
1120,ECN-CAT-QC-187,Evaluación de Gamma glutamil transferasa,1,1.1496,False
1121,ECN-CAT-QC-188,Evaluación de Albúmina,2,1.583,False
1122,ECN-CAT-QC-189,Evaluación de Proteínas totales,2,1.0681,False
1123,ECN-CAT-QC-190,Evaluación de Calcio,2,1.2517,False
1124,ECN-CAT-QC-191,Evaluación de Fósforo,1,2.7808,True
1125,ECN-CAT-QC-192,Evaluación de Magnesio,1,1.2519,False
1126,ECN-CAT-QC-193,Evaluación de Sodio,1,1.1062,False
1127,ECN-CAT-QC-194,Evaluación de Potasio,1,0.689,False
1128,ECN-CAT-QC-195,Evaluación de Cloro,1,1.6736,False
1129,ECN-CAT-QC-196,Evaluación de Hierro sérico,2,1.4122,False
1130,ECN-CAT-QC-197,Evaluación de Amilasa,2,0.8811,False
1131,ECN-CAT-QC-198,Evaluación de Lipasa,2,1.3809,False
1132,ECN-CAT-QC-199,Evaluación de Lactato deshidrogenasa,1,1.3545,False
1133,ECN-CAT-QC-200,Evaluación de Hemoglobina glucosilada,1,1.1749,False
1134,ECN-CAT-QC-201,Control de Glucosa,1,1.3318,False
1135,ECN-CAT-QC-202,Control de Urea,1,1.2203,False
1136,ECN-CAT-QC-203,Control de Creatinina,2,1.9593,False
1137,ECN-CAT-QC-204,Control de Ácido úrico,2,1.4046,False
1138,ECN-CAT-QC-205,Control de Colesterol total,2,1.2865,False
1139,ECN-CAT-QC-206,Control de Triglicéridos,1,1.1721,False
1140,ECN-CAT-QC-207,Control de Bilirrubina total,1,1.0123,False
1141,ECN-CAT-QC-208,Control de Bilirrubina directa,1,1.1308,False
1142,ECN-CAT-QC-209,Control de Alanina aminotransferasa,1,1.3121,False
1143,ECN-CAT-QC-210,Control de Aspartato aminotransferasa,1,2.288,False
1144,ECN-CAT-QC-211,Control de Fosfatasa alcalina,2,1.1094,False
1145,ECN-CAT-QC-212,Control de Gamma glutamil transferasa,2,0.8714,False
1146,ECN-CAT-QC-213,Control de Albúmina,2,1.9807,False
1147,ECN-CAT-QC-214,Control de Proteínas totales,1,1.2217,False
1148,ECN-CAT-QC-215,Control de Calcio,1,0.895,False
1149,ECN-CAT-QC-216,Control de Fósforo,1,1.3774,False
1150,ECN-CAT-QC-217,Control de Magnesio,1,1.4665,False
1151,ECN-CAT-QC-218,Control de Sodio,2,1.9757,False
1152,ECN-CAT-QC-219,Control de Potasio,2,2.6829,False
1153,ECN-CAT-QC-220,Control de Cloro,2,1.6048,False
1154,ECN-CAT-QC-221,Control de Hierro sérico,1,1.5275,False
1155,ECN-CAT-QC-222,Control de Amilasa,1,1.0599,False
1156,ECN-CAT-QC-223,Control de Lipasa,1,1.6863,False
1157,ECN-CAT-QC-224,Control de Lactato deshidrogenasa,1,1.1515,False
1158,ECN-CAT-QC-225,Control de Hemoglobina glucosilada,1,1.9589,False
1159,ECN-CAT-QC-226,Confirmación de Glucosa,2,1.8304,False
1160,ECN-CAT-QC-227,Confirmación de Urea,2,1.8457,False
1161,ECN-CAT-QC-228,Confirmación de Creatinina,2,1.6354,False
1162,ECN-CAT-QC-229,Confirmación de Ácido úrico,1,1.5748,False
1163,ECN-CAT-QC-230,Confirmación de Colesterol total,1,0.8604,False
1164,ECN-CAT-QC-231,Confirmación de Triglicéridos,1,1.0208,False
1165,ECN-CAT-QC-232,Confirmación de Bilirrubina total,1,0.8578,False
1166,ECN-CAT-QC-233,Confirmación de Bilirrubina directa,2,1.2087,False
1167,ECN-CAT-QC-234,Confirmación de Alanina aminotransferasa,2,1.9015,False
1168,ECN-CAT-QC-235,Confirmación de Aspartato aminotransferasa,2,2.7727,True
1169,ECN-CAT-QC-236,Confirmación de Fosfatasa alcalina,1,1.4934,False
1170,ECN-CAT-QC-237,Confirmación de Gamma glutamil transferasa,1,0.7072,False
1171,ECN-CAT-QC-238,Confirmación de Albúmina,1,0.844,False
1172,ECN-CAT-QC-239,Confirmación de Proteínas totales,1,0.9796,False
1173,ECN-CAT-QC-240,Confirmación de Calcio,1,1.4743,False
1174,ECN-CAT-QC-241,Confirmación de Fósforo,2,1.4109,False
1175,ECN-CAT-QC-242,Confirmación de Magnesio,2,1.1017,False
1176,ECN-CAT-QC-243,Confirmación de Sodio,2,1.5075,False
1177,ECN-CAT-QC-244,Confirmación de Potasio,1,1.5452,False
1178,ECN-CAT-HEM-126,Determinación de Biometría hemática,1,1.1388,False
1179,ECN-CAT-HEM-127,Determinación de Hemoglobina,1,1.1807,False
1180,ECN-CAT-HEM-128,Determinación de Hematocrito,1,0.5288,False
1181,ECN-CAT-HEM-129,Determinación de Eritrocitos,1,1.2169,False
1182,ECN-CAT-HEM-130,Determinación de Leucocitos,2,2.7383,True
1183,ECN-CAT-HEM-131,Determinación de Plaquetas,2,0.7092,False
1184,ECN-CAT-HEM-132,Determinación de Reticulocitos,2,1.4987,False
1185,ECN-CAT-HEM-133,Determinación de Volumen corpuscular medio,2,2.6861,False
1186,ECN-CAT-HEM-134,Determinación de Hemoglobina corpuscular media,1,0.8277,False
1187,ECN-CAT-HEM-135,Determinación de Concentración media de hemoglobina,1,1.1014,False
1188,ECN-CAT-HEM-136,Determinación de Ancho de distribución eritrocitaria,1,0.4712,False
1189,ECN-CAT-HEM-137,Determinación de Neutrófilos,1,1.2876,False
1190,ECN-CAT-HEM-138,Determinación de Linfocitos,2,2.6613,False
1191,ECN-CAT-HEM-139,Determinación de Monocitos,2,1.2994,False
1192,ECN-CAT-HEM-140,Determinación de Eosinófilos,2,1.1505,False
1193,ECN-CAT-HEM-141,Determinación de Basófilos,1,1.8387,False
1194,ECN-CAT-HEM-142,Determinación de Velocidad de sedimentación,1,1.7171,False
1195,ECN-CAT-HEM-143,Determinación de Frotis de sangre periférica,1,1.196,False
1196,ECN-CAT-HEM-144,Determinación de Conteo diferencial,1,1.4309,False
1197,ECN-CAT-HEM-145,Determinación de Índice plaquetario,2,1.0023,False
1198,ECN-CAT-HEM-146,Determinación de Morfología eritrocitaria,2,2.5954,False
1199,ECN-CAT-HEM-147,Determinación de Morfología leucocitaria,2,1.412,False
1200,ECN-CAT-HEM-148,Determinación de Morfología plaquetaria,2,1.3733,False
1201,ECN-CAT-HEM-149,Determinación de Hemoparásitos,1,1.7272,False
1202,ECN-CAT-HEM-150,Determinación de Prueba de falciformación,1,1.705,False
1203,ECN-CAT-HEM-151,Cuantificación de Biometría hemática,1,1.1583,False
1204,ECN-CAT-HEM-152,Cuantificación de Hemoglobina,1,1.5519,False
1205,ECN-CAT-HEM-153,Cuantificación de Hematocrito,2,1.1488,False
1206,ECN-CAT-HEM-154,Cuantificación de Eritrocitos,2,1.7108,False
1207,ECN-CAT-HEM-155,Cuantificación de Leucocitos,2,1.5821,False
1208,ECN-CAT-HEM-156,Cuantificación de Plaquetas,1,0.959,False
1209,ECN-CAT-HEM-157,Cuantificación de Reticulocitos,1,1.0121,False
1210,ECN-CAT-HEM-158,Cuantificación de Volumen corpuscular medio,1,1.6755,False
1211,ECN-CAT-HEM-159,Cuantificación de Hemoglobina corpuscular media,1,1.6434,False
1212,ECN-CAT-HEM-160,Cuantificación de Concentración media de hemoglobina,2,1.1703,False
1213,ECN-CAT-HEM-161,Cuantificación de Ancho de distribución eritrocitaria,2,1.7455,False
1214,ECN-CAT-HEM-162,Cuantificación de Neutrófilos,2,2.6762,False
1215,ECN-CAT-HEM-163,Cuantificación de Linfocitos,2,0.8806,False
1216,ECN-CAT-HEM-164,Cuantificación de Monocitos,1,1.1156,False
1217,ECN-CAT-HEM-165,Cuantificación de Eosinófilos,1,0.4178,False
1218,ECN-CAT-HEM-166,Cuantificación de Basófilos,1,2.5779,True
1219,ECN-CAT-HEM-167,Cuantificación de Velocidad de sedimentación,1,1.5595,False
1220,ECN-CAT-HEM-168,Cuantificación de Frotis de sangre periférica,2,1.1948,False
1221,ECN-CAT-HEM-169,Cuantificación de Conteo diferencial,2,1.7452,False
1222,ECN-CAT-HEM-170,Cuantificación de Índice plaquetario,2,1.4357,False
1223,ECN-CAT-HEM-171,Cuantificación de Morfología eritrocitaria,1,1.3624,False
1224,ECN-CAT-HEM-172,Cuantificación de Morfología leucocitaria,1,0.6317,False
1225,ECN-CAT-HEM-173,Cuantificación de Morfología plaquetaria,1,0.4487,False
1226,ECN-CAT-HEM-174,Cuantificación de Hemoparásitos,1,2.8387,True
1227,ECN-CAT-HEM-175,Cuantificación de Prueba de falciformación,2,1.5441,False
1228,ECN-CAT-HEM-176,Evaluación de Biometría hemática,2,0.6328,False
1229,ECN-CAT-HEM-177,Evaluación de Hemoglobina,2,1.904,False
1230,ECN-CAT-HEM-178,Evaluación de Hematocrito,2,1.8481,False
1231,ECN-CAT-HEM-179,Evaluación de Eritrocitos,1,1.098,False
1232,ECN-CAT-HEM-180,Evaluación de Leucocitos,1,0.3821,False
1233,ECN-CAT-HEM-181,Evaluación de Plaquetas,1,0.4517,False
1234,ECN-CAT-HEM-182,Evaluación de Reticulocitos,1,2.8184,True
1235,ECN-CAT-HEM-183,Evaluación de Volumen corpuscular medio,2,1.4266,False
1236,ECN-CAT-HEM-184,Evaluación de Hemoglobina corpuscular media,2,0.6998,False
1237,ECN-CAT-HEM-185,Evaluación de Concentración media de hemoglobina,2,1.9316,False
1238,ECN-CAT-HEM-186,Evaluación de Ancho de distribución eritrocitaria,1,1.1133,False
1239,ECN-CAT-HEM-187,Evaluación de Neutrófilos,1,1.1807,False
1240,ECN-CAT-HEM-188,Evaluación de Linfocitos,1,0.949,False
1241,ECN-CAT-HEM-189,Evaluación de Monocitos,1,1.3606,False
1242,ECN-CAT-HEM-190,Evaluación de Eosinófilos,2,1.9249,False
1243,ECN-CAT-HEM-191,Evaluación de Basófilos,2,1.2836,False
1244,ECN-CAT-HEM-192,Evaluación de Velocidad de sedimentación,2,0.9215,False
1245,ECN-CAT-HEM-193,Evaluación de Frotis de sangre periférica,2,1.0558,False
1246,ECN-CAT-HEM-194,Evaluación de Conteo diferencial,1,1.6981,False
1247,ECN-CAT-HEM-195,Evaluación de Índice plaquetario,1,1.1163,False
1248,ECN-CAT-HEM-196,Evaluación de Morfología eritrocitaria,1,0.4712,False
1249,ECN-CAT-HEM-197,Evaluación de Morfología leucocitaria,1,1.3571,False
1250,ECN-CAT-HEM-198,Evaluación de Morfología plaquetaria,2,2.6507,False
1251,ECN-CAT-HEM-199,Evaluación de Hemoparásitos,2,1.2467,False
1252,ECN-CAT-HEM-200,Evaluación de Prueba de falciformación,2,1.5711,False
1253,ECN-CAT-HEM-201,Control de Biometría hemática,1,1.207,False
1254,ECN-CAT-HEM-202,Control de Hemoglobina,1,1.0616,False
1255,ECN-CAT-HEM-203,Control de Hematocrito,1,1.0935,False
1256,ECN-CAT-HEM-204,Control de Eritrocitos,1,1.6223,False
1257,ECN-CAT-HEM-205,Control de Leucocitos,2,1.2101,False
1258,ECN-CAT-HEM-206,Control de Plaquetas,2,1.7455,False
1259,ECN-CAT-HEM-207,Control de Reticulocitos,2,1.4474,False
1260,ECN-CAT-HEM-208,Control de Volumen corpuscular medio,2,1.4096,False
1261,ECN-CAT-HEM-209,Control de Hemoglobina corpuscular media,1,0.8453,False
1262,ECN-CAT-HEM-210,Control de Concentración media de hemoglobina,1,2.5689,False
1263,ECN-CAT-HEM-211,Control de Ancho de distribución eritrocitaria,1,1.1402,False
1264,ECN-CAT-HEM-212,Control de Neutrófilos,1,1.3792,False
1265,ECN-CAT-HEM-213,Control de Linfocitos,2,0.9838,False
1266,ECN-CAT-HEM-214,Control de Monocitos,2,2.5912,False
1267,ECN-CAT-HEM-215,Control de Eosinófilos,1,1.6171,False
1268,ECN-CAT-HEM-216,Control de Basófilos,1,1.3711,False
1269,ECN-CAT-HEM-217,Control de Velocidad de sedimentación,1,0.9732,False
1270,ECN-CAT-HEM-218,Control de Frotis de sangre periférica,1,1.6943,False
1271,ECN-CAT-HEM-219,Control de Conteo diferencial,1,1.6054,False
1272,ECN-CAT-HEM-220,Control de Índice plaquetario,2,1.8784,False
1273,ECN-CAT-HEM-221,Control de Morfología eritrocitaria,2,0.9274,False
1274,ECN-CAT-HEM-222,Control de Morfología leucocitaria,2,1.2494,False
1275,ECN-CAT-HEM-223,Control de Morfología plaquetaria,2,1.4271,False
1276,ECN-CAT-HEM-224,Control de Hemoparásitos,1,0.3683,False
1277,ECN-CAT-HEM-225,Control de Prueba de falciformación,1,1.7191,False
1278,ECN-CAT-HEM-226,Confirmación de Biometría hemática,1,2.5784,True
1279,ECN-CAT-HEM-227,Confirmación de Hemoglobina,1,1.608,False
1280,ECN-CAT-HEM-228,Confirmación de Hematocrito,2,1.1637,False
1281,ECN-CAT-HEM-229,Confirmación de Eritrocitos,2,0.9744,False
1282,ECN-CAT-HEM-230,Confirmación de Leucocitos,2,1.3837,False
1283,ECN-CAT-HEM-231,Confirmación de Plaquetas,1,1.3301,False
1284,ECN-CAT-HEM-232,Confirmación de Reticulocitos,1,0.5718,False
1285,ECN-CAT-HEM-233,Confirmación de Volumen corpuscular medio,1,0.5288,False
1286,ECN-CAT-HEM-234,Confirmación de Hemoglobina corpuscular media,1,2.8768,True
1287,ECN-CAT-HEM-235,Confirmación de Concentración media de hemoglobina,2,1.4565,False
1288,ECN-CAT-HEM-236,Confirmación de Ancho de distribución eritrocitaria,2,0.9811,False
1289,ECN-CAT-HEM-237,Confirmación de Neutrófilos,2,1.0611,False
1290,ECN-CAT-HEM-238,Confirmación de Linfocitos,2,1.0236,False
1291,ECN-CAT-HEM-239,Confirmación de Monocitos,1,0.4665,False
1292,ECN-CAT-HEM-240,Confirmación de Eosinófilos,1,0.9097,False
1293,ECN-CAT-HEM-241,Confirmación de Basófilos,1,0.8713,False
1294,ECN-CAT-HEM-242,Confirmación de Velocidad de sedimentación,1,2.843,True
1295,ECN-CAT-HEM-243,Confirmación de Frotis de sangre periférica,2,1.4303,False
1296,ECN-CAT-HEM-244,Confirmación de Conteo diferencial,2,1.2768,False
1297,ECN-CAT-INM-126,Determinación de Proteína C reactiva,2,0.6158,False
1298,ECN-CAT-INM-127,Determinación de Factor reumatoide,2,0.5713,False
1299,ECN-CAT-INM-128,Determinación de Antiestreptolisinas O,1,1.1575,False
1300,ECN-CAT-INM-129,Determinación de Inmunoglobulina A,1,0.7701,False
1301,ECN-CAT-INM-130,Determinación de Inmunoglobulina G,1,1.1094,False
1302,ECN-CAT-INM-131,Determinación de Inmunoglobulina M,1,1.3102,False
1303,ECN-CAT-INM-132,Determinación de Inmunoglobulina E,2,1.8601,False
1304,ECN-CAT-INM-133,Determinación de Complemento C3,2,0.9202,False
1305,ECN-CAT-INM-134,Determinación de Complemento C4,2,1.245,False
1306,ECN-CAT-INM-135,Determinación de Anticuerpos antinucleares,1,1.4036,False
1307,ECN-CAT-INM-136,Determinación de Anticuerpos anti-DNA,1,0.809,False
1308,ECN-CAT-INM-137,Determinación de Anticuerpos anticardiolipina,1,1.7035,False
1309,ECN-CAT-INM-138,Determinación de Procalcitonina,1,1.4343,False
1310,ECN-CAT-INM-139,Determinación de Ferritina,2,1.4709,False
1311,ECN-CAT-INM-140,Determinación de Troponina I,2,1.6945,False
1312,ECN-CAT-INM-141,Determinación de Antígeno carcinoembrionario,2,1.7423,False
1313,ECN-CAT-INM-142,Determinación de Alfafetoproteína,2,1.3574,False
1314,ECN-CAT-INM-143,Determinación de CA 125,1,1.4612,False
1315,ECN-CAT-INM-144,Determinación de CA 19-9,1,0.8393,False
1316,ECN-CAT-INM-145,Determinación de CA 15-3,1,0.807,False
1317,ECN-CAT-INM-146,Determinación de Antígeno prostático total,1,0.6947,False
1318,ECN-CAT-INM-147,Determinación de Antígeno prostático libre,2,1.4344,False
1319,ECN-CAT-INM-148,Determinación de Serología para dengue,2,1.6799,False
1320,ECN-CAT-INM-149,Determinación de Serología para rubéola,2,1.7046,False
1321,ECN-CAT-INM-150,Determinación de Serología para toxoplasma,1,1.5387,False
1322,ECN-CAT-INM-151,Cuantificación de Proteína C reactiva,1,0.7193,False
1323,ECN-CAT-INM-152,Cuantificación de Factor reumatoide,1,0.8313,False
1324,ECN-CAT-INM-153,Cuantificación de Antiestreptolisinas O,1,1.8653,False
1325,ECN-CAT-INM-154,Cuantificación de Inmunoglobulina A,2,1.1902,False
1326,ECN-CAT-INM-155,Cuantificación de Inmunoglobulina G,2,1.3072,False
1327,ECN-CAT-INM-156,Cuantificación de Inmunoglobulina M,2,0.7399,False
1328,ECN-CAT-INM-157,Cuantificación de Inmunoglobulina E,2,1.1316,False
1329,ECN-CAT-INM-158,Cuantificación de Complemento C3,1,1.4107,False
1330,ECN-CAT-INM-159,Cuantificación de Complemento C4,1,0.3532,False
1331,ECN-CAT-INM-160,Cuantificación de Anticuerpos antinucleares,1,0.8121,False
1332,ECN-CAT-INM-161,Cuantificación de Anticuerpos anti-DNA,1,1.0373,False
1333,ECN-CAT-INM-162,Cuantificación de Anticuerpos anticardiolipina,2,1.4783,False
1334,ECN-CAT-INM-163,Cuantificación de Procalcitonina,2,0.6754,False
1335,ECN-CAT-INM-164,Cuantificación de Ferritina,2,1.7052,False
1336,ECN-CAT-INM-165,Cuantificación de Troponina I,1,1.2908,False
1337,ECN-CAT-INM-166,Cuantificación de Antígeno carcinoembrionario,1,1.2254,False
1338,ECN-CAT-INM-167,Cuantificación de Alfafetoproteína,1,0.3983,False
1339,ECN-CAT-INM-168,Cuantificación de CA 125,1,1.8649,False
1340,ECN-CAT-INM-169,Cuantificación de CA 19-9,2,1.2973,False
1341,ECN-CAT-INM-170,Cuantificación de CA 15-3,2,0.6625,False
1342,ECN-CAT-INM-171,Cuantificación de Antígeno prostático total,2,0.9036,False
1343,ECN-CAT-INM-172,Cuantificación de Antígeno prostático libre,2,0.6734,False
1344,ECN-CAT-INM-173,Cuantificación de Serología para dengue,1,2.0281,False
1345,ECN-CAT-INM-174,Cuantificación de Serología para rubéola,1,1.0617,False
1346,ECN-CAT-INM-175,Cuantificación de Serología para toxoplasma,1,1.1011,False
1347,ECN-CAT-INM-176,Evaluación de Proteína C reactiva,1,1.8244,False
1348,ECN-CAT-INM-177,Evaluación de Factor reumatoide,2,1.2075,False
1349,ECN-CAT-INM-178,Evaluación de Antiestreptolisinas O,2,0.6315,False
1350,ECN-CAT-INM-179,Evaluación de Inmunoglobulina A,2,1.2406,False
1351,ECN-CAT-INM-180,Evaluación de Inmunoglobulina G,1,1.2268,False
1352,ECN-CAT-INM-181,Evaluación de Inmunoglobulina M,1,1.1158,False
1353,ECN-CAT-INM-182,Evaluación de Inmunoglobulina E,1,1.1493,False
1354,ECN-CAT-INM-183,Evaluación de Complemento C3,1,1.5029,False
1355,ECN-CAT-INM-184,Evaluación de Complemento C4,2,1.2573,False
1356,ECN-CAT-INM-185,Evaluación de Anticuerpos antinucleares,2,0.9188,False
1357,ECN-CAT-INM-186,Evaluación de Anticuerpos anti-DNA,2,1.2755,False
1358,ECN-CAT-INM-187,Evaluación de Anticuerpos anticardiolipina,2,1.3165,False
1359,ECN-CAT-INM-188,Evaluación de Procalcitonina,1,0.8846,False
1360,ECN-CAT-INM-189,Evaluación de Ferritina,1,1.6862,False
1361,ECN-CAT-INM-190,Evaluación de Troponina I,1,0.3494,False
1362,ECN-CAT-INM-191,Evaluación de Antígeno carcinoembrionario,1,1.239,False
1363,ECN-CAT-INM-192,Evaluación de Alfafetoproteína,2,1.8548,False
1364,ECN-CAT-INM-193,Evaluación de CA 125,2,0.8913,False
1365,ECN-CAT-INM-194,Evaluación de CA 19-9,2,1.2355,False
1366,ECN-CAT-INM-195,Evaluación de CA 15-3,1,1.1681,False
1367,ECN-CAT-INM-196,Evaluación de Antígeno prostático total,1,1.0472,False
1368,ECN-CAT-INM-197,Evaluación de Antígeno prostático libre,1,0.8428,False
1369,ECN-CAT-INM-198,Evaluación de Serología para dengue,1,1.4067,False
1370,ECN-CAT-INM-199,Evaluación de Serología para rubéola,2,1.6227,False
1371,ECN-CAT-INM-200,Evaluación de Serología para toxoplasma,2,1.7712,False
1372,ECN-CAT-INM-201,Control de Proteína C reactiva,2,0.9828,False
1373,ECN-CAT-INM-202,Control de Factor reumatoide,2,1.3996,False
1374,ECN-CAT-INM-203,Control de Antiestreptolisinas O,1,0.768,False
1375,ECN-CAT-INM-204,Control de Inmunoglobulina A,1,0.3795,False
1376,ECN-CAT-INM-205,Control de Inmunoglobulina G,1,1.6726,False
1377,ECN-CAT-INM-206,Control de Inmunoglobulina M,1,0.7161,False
1378,ECN-CAT-INM-207,Control de Inmunoglobulina E,2,1.4873,False
1379,ECN-CAT-INM-208,Control de Complemento C3,2,0.5501,False
1380,ECN-CAT-INM-209,Control de Complemento C4,2,1.6896,False
1381,ECN-CAT-INM-210,Control de Anticuerpos antinucleares,1,1.4999,False
1382,ECN-CAT-INM-211,Control de Anticuerpos anti-DNA,1,0.682,False
1383,ECN-CAT-INM-212,Control de Anticuerpos anticardiolipina,1,1.6869,False
1384,ECN-CAT-INM-213,Control de Procalcitonina,1,1.2358,False
1385,ECN-CAT-INM-214,Control de Ferritina,2,1.5584,False
1386,ECN-CAT-INM-215,Control de Troponina I,2,1.2734,False
1387,ECN-CAT-INM-216,Control de Antígeno carcinoembrionario,2,0.5816,False
1388,ECN-CAT-INM-217,Control de Alfafetoproteína,2,1.7254,False
1389,ECN-CAT-INM-218,Control de CA 125,1,1.4648,False
1390,ECN-CAT-INM-219,Control de CA 19-9,1,0.2608,False
1391,ECN-CAT-INM-220,Control de CA 15-3,1,0.823,False
1392,ECN-CAT-INM-221,Control de Antígeno prostático total,1,1.8113,False
1393,ECN-CAT-INM-222,Control de Antígeno prostático libre,2,1.2154,False
1394,ECN-CAT-INM-223,Control de Serología para dengue,2,1.2328,False
1395,ECN-CAT-INM-224,Control de Serología para rubéola,2,0.6222,False
1396,ECN-CAT-INM-225,Control de Serología para toxoplasma,2,2.0343,False
1397,ECN-CAT-INM-226,Confirmación de Proteína C reactiva,1,1.3323,False
1398,ECN-CAT-INM-227,Confirmación de Factor reumatoide,1,0.9085,False
1399,ECN-CAT-INM-228,Confirmación de Antiestreptolisinas O,1,1.3161,False
1400,ECN-CAT-INM-229,Confirmación de Inmunoglobulina A,2,1.2354,False
1401,ECN-CAT-INM-230,Confirmación de Inmunoglobulina G,2,1.2214,False
1402,ECN-CAT-INM-231,Confirmación de Inmunoglobulina M,2,0.6158,False
1403,ECN-CAT-INM-232,Confirmación de Inmunoglobulina E,2,0.7346,False
1404,ECN-CAT-INM-233,Confirmación de Complemento C3,1,1.8787,False
1405,ECN-CAT-INM-234,Confirmación de Complemento C4,1,1.071,False
1406,ECN-CAT-INM-235,Confirmación de Anticuerpos antinucleares,1,0.3494,False
1407,ECN-CAT-INM-236,Confirmación de Anticuerpos anti-DNA,1,0.9972,False
1408,ECN-CAT-INM-237,Confirmación de Anticuerpos anticardiolipina,2,1.1765,False
1409,ECN-CAT-INM-238,Confirmación de Procalcitonina,2,1.2416,False
1410,ECN-CAT-INM-239,Confirmación de Ferritina,2,0.7421,False
1411,ECN-CAT-INM-240,Confirmación de Troponina I,1,1.197,False
1412,ECN-CAT-INM-241,Confirmación de Antígeno carcinoembrionario,1,2.6514,True
1413,ECN-CAT-INM-242,Confirmación de Alfafetoproteína,1,0.443,False
1414,ECN-CAT-INM-243,Confirmación de CA 125,1,0.9371,False
1415,ECN-CAT-INM-244,Confirmación de CA 19-9,2,1.2752,False
1416,ECN-CAT-MIC-126,Determinación de Urocultivo,2,3.4892,True
1417,ECN-CAT-MIC-127,Determinación de Coprocultivo,2,2.5347,False
1418,ECN-CAT-MIC-128,Determinación de Exudado faríngeo,2,3.5142,True
1419,ECN-CAT-MIC-129,Determinación de Exudado nasal,2,2.8235,True
1420,ECN-CAT-MIC-130,Determinación de Exudado vaginal,2,3.0143,True
1421,ECN-CAT-MIC-131,Determinación de Exudado uretral,2,3.0937,True
1422,ECN-CAT-MIC-132,Determinación de Hemocultivo,1,3.3006,True
1423,ECN-CAT-MIC-133,Determinación de Cultivo de esputo,1,3.1185,True
1424,ECN-CAT-MIC-134,Determinación de Cultivo de heridas,2,2.8675,True
1425,ECN-CAT-MIC-135,Determinación de Cultivo de secreciones,2,2.683,False
1426,ECN-CAT-MIC-136,Determinación de Antibiograma,2,2.7156,False
1427,ECN-CAT-MIC-137,Determinación de Tinción de Gram,1,1.2545,False
1428,ECN-CAT-MIC-138,Determinación de Baciloscopía,1,1.0585,False
1429,ECN-CAT-MIC-139,Determinación de Búsqueda de hongos,1,1.6868,False
1430,ECN-CAT-MIC-140,Determinación de Coprológico,1,1.8531,False
1431,ECN-CAT-MIC-141,Determinación de Amiba en fresco,2,1.5532,False
1432,ECN-CAT-MIC-142,Determinación de Sangre oculta en heces,2,1.0223,False
1433,ECN-CAT-MIC-143,Determinación de Rotavirus en heces,2,1.0626,False
1434,ECN-CAT-MIC-144,Determinación de Adenovirus en heces,1,1.3911,False
1435,ECN-CAT-MIC-145,Determinación de Helicobacter pylori,1,1.2564,False
1436,ECN-CAT-MIC-146,Determinación de Clostridioides difficile,1,0.3584,False
1437,ECN-CAT-MIC-147,Determinación de Estreptococo del grupo A,1,1.1322,False
1438,ECN-CAT-MIC-148,Determinación de Salmonella,1,3.8917,True
1439,ECN-CAT-MIC-149,Determinación de Shigella,2,2.9686,True
1440,ECN-CAT-MIC-150,Determinación de Candida albicans,2,3.1129,True
1441,ECN-CAT-MIC-151,Cuantificación de Urocultivo,2,2.7729,True
1442,ECN-CAT-MIC-152,Cuantificación de Coprocultivo,2,2.6883,False
1443,ECN-CAT-MIC-153,Cuantificación de Exudado faríngeo,2,2.9947,True
1444,ECN-CAT-MIC-154,Cuantificación de Exudado nasal,1,2.9372,True
1445,ECN-CAT-MIC-155,Cuantificación de Exudado vaginal,1,3.4229,True
1446,ECN-CAT-MIC-156,Cuantificación de Exudado uretral,2,3.9176,True
1447,ECN-CAT-MIC-157,Cuantificación de Hemocultivo,2,2.7024,False
