study_id,study_code,study_name,is_synthetic,type,method,parameter_count,duration_minutes,sample_type,requires_special_processing,normal_price
1570,ECN-CAT-COA-161,Cuantificación de Antitrombina III,true,study,COAGULOMETRÍA,14,120,plasma,false,590.00
1571,ECN-CAT-COA-162,Cuantificación de Proteína C funcional,true,study,COAGULOMETRÍA,11,105,plasma,false,500.00
1572,ECN-CAT-COA-163,Cuantificación de Proteína S funcional,true,study,COAGULOMETRÍA,8,90,plasma,false,410.00
1573,ECN-CAT-COA-164,Cuantificación de Anticoagulante lúpico,true,study,COAGULOMETRÍA,5,75,plasma,false,320.00
1574,ECN-CAT-COA-165,Cuantificación de Resistencia a proteína C activada,true,study,COAGULOMETRÍA,32,180,plasma,true,950.00
1575,ECN-CAT-COA-166,Cuantificación de Agregación plaquetaria,true,study,COAGULOMETRÍA,24,165,plasma,true,860.00
1576,ECN-CAT-COA-167,Cuantificación de Tiempo de sangrado,true,study,COAGULOMETRÍA,21,135,plasma,false,770.00
1577,ECN-CAT-COA-168,Cuantificación de Tiempo de coagulación,true,study,COAGULOMETRÍA,18,120,plasma,false,590.00
1578,ECN-CAT-COA-169,Cuantificación de Productos de degradación de fibrina,true,study,COAGULOMETRÍA,15,105,plasma,false,500.00
1579,ECN-CAT-COA-170,Cuantificación de Factor de von Willebrand,true,study,COAGULOMETRÍA,12,90,plasma,true,420.00
1580,ECN-CAT-COA-171,Cuantificación de Mezcla de TTPa,true,study,COAGULOMETRÍA,4,90,plasma,false,380.00
1581,ECN-CAT-COA-172,Cuantificación de Mezcla de TP,true,study,COAGULOMETRÍA,1,75,plasma,false,290.00
1582,ECN-CAT-COA-173,Cuantificación de Factor V,true,study,COAGULOMETRÍA,28,180,plasma,true,860.00
1583,ECN-CAT-COA-174,Cuantificación de Factor VII,true,study,COAGULOMETRÍA,25,165,plasma,false,770.00
1584,ECN-CAT-COA-175,Cuantificación de Factor X,true,study,COAGULOMETRÍA,22,150,plasma,false,690.00
1585,ECN-CAT-COA-176,Evaluación de Tiempo de protrombina,true,study,COAGULOMETRÍA,14,135,plasma,false,650.00
1586,ECN-CAT-COA-177,Evaluación de Tiempo de tromboplastina parcial,true,study,COAGULOMETRÍA,11,105,plasma,false,470.00
1587,ECN-CAT-COA-178,Evaluación de Tiempo de trombina,true,study,COAGULOMETRÍA,8,90,plasma,false,380.00
1588,ECN-CAT-COA-179,Evaluación de Fibrinógeno,true,study,COAGULOMETRÍA,5,75,plasma,false,300.00
1589,ECN-CAT-COA-180,Evaluación de Dímero D,true,study,COAGULOMETRÍA,32,180,plasma,true,870.00
1590,ECN-CAT-COA-181,Evaluación de INR,true,study,COAGULOMETRÍA,24,165,plasma,true,830.00
1591,ECN-CAT-COA-182,Evaluación de Actividad de factor VIII,true,study,COAGULOMETRÍA,21,150,plasma,false,740.00
1592,ECN-CAT-COA-183,Evaluación de Actividad de factor IX,true,study,COAGULOMETRÍA,18,135,plasma,false,650.00
1593,ECN-CAT-COA-184,Evaluación de Actividad de factor XI,true,study,COAGULOMETRÍA,15,120,plasma,false,570.00
1594,ECN-CAT-COA-185,Evaluación de Actividad de factor XII,true,study,COAGULOMETRÍA,12,90,plasma,false,480.00
1595,ECN-CAT-COA-186,Evaluación de Antitrombina III,true,study,COAGULOMETRÍA,4,75,plasma,false,350.00
1596,ECN-CAT-COA-187,Evaluación de Proteína C funcional,true,study,COAGULOMETRÍA,1,60,plasma,true,260.00
1597,ECN-CAT-COA-188,Evaluación de Proteína S funcional,true,study,COAGULOMETRÍA,28,165,plasma,true,840.00
1598,ECN-CAT-COA-189,Evaluación de Anticoagulante lúpico,true,study,COAGULOMETRÍA,25,150,plasma,false,750.00
1599,ECN-CAT-COA-190,Evaluación de Resistencia a proteína C activada,true,study,COAGULOMETRÍA,22,135,plasma,false,660.00
1600,ECN-CAT-COA-191,Evaluación de Agregación plaquetaria,true,study,COAGULOMETRÍA,14,120,plasma,false,620.00
1601,ECN-CAT-COA-192,Evaluación de Tiempo de sangrado,true,study,COAGULOMETRÍA,11,120,plasma,false,530.00
1602,ECN-CAT-COA-193,Evaluación de Tiempo de coagulación,true,study,COAGULOMETRÍA,8,105,plasma,false,450.00
1603,ECN-CAT-COA-194,Evaluación de Productos de degradación de fibrina,true,study,COAGULOMETRÍA,5,90,plasma,false,360.00
1604,ECN-CAT-COA-195,Evaluación de Factor de von Willebrand,true,study,COAGULOMETRÍA,32,180,plasma,true,840.00
1605,ECN-CAT-COA-196,Evaluación de Mezcla de TTPa,true,study,COAGULOMETRÍA,24,165,plasma,true,800.00
1606,ECN-CAT-COA-197,Evaluación de Mezcla de TP,true,study,COAGULOMETRÍA,21,150,plasma,false,720.00
1607,ECN-CAT-COA-198,Evaluación de Factor V,true,study,COAGULOMETRÍA,18,135,plasma,false,630.00
1608,ECN-CAT-COA-199,Evaluación de Factor VII,true,study,COAGULOMETRÍA,15,120,plasma,false,540.00
1609,ECN-CAT-COA-200,Evaluación de Factor X,true,study,COAGULOMETRÍA,12,105,plasma,false,450.00
1610,ECN-CAT-COA-201,Control de Tiempo de protrombina,true,study,COAGULOMETRÍA,4,90,plasma,false,410.00
1611,ECN-CAT-COA-202,Control de Tiempo de tromboplastina parcial,true,study,COAGULOMETRÍA,1,75,plasma,false,330.00
1612,ECN-CAT-COA-203,Control de Tiempo de trombina,true,study,COAGULOMETRÍA,28,165,plasma,true,900.00
1613,ECN-CAT-COA-204,Control de Fibrinógeno,true,study,COAGULOMETRÍA,25,150,plasma,true,720.00
1614,ECN-CAT-COA-205,Control de Dímero D,true,study,COAGULOMETRÍA,22,135,plasma,false,630.00
1615,ECN-CAT-COA-206,Control de INR,true,study,COAGULOMETRÍA,14,120,plasma,false,600.00
1616,ECN-CAT-COA-207,Control de Actividad de factor VIII,true,study,COAGULOMETRÍA,11,105,plasma,false,510.00
1617,ECN-CAT-COA-208,Control de Actividad de factor IX,true,study,COAGULOMETRÍA,8,90,plasma,false,420.00
1618,ECN-CAT-COA-209,Control de Actividad de factor XI,true,study,COAGULOMETRÍA,5,75,plasma,false,330.00
1619,ECN-CAT-COA-210,Control de Actividad de factor XII,true,study,COAGULOMETRÍA,32,165,plasma,true,900.00
1620,ECN-CAT-COA-211,Control de Antitrombina III,true,study,COAGULOMETRÍA,24,150,plasma,true,870.00
1621,ECN-CAT-COA-212,Control de Proteína C funcional,true,study,COAGULOMETRÍA,21,135,plasma,false,780.00
1622,ECN-CAT-COA-213,Control de Proteína S funcional,true,study,COAGULOMETRÍA,18,135,plasma,false,600.00
1623,ECN-CAT-COA-214,Control de Anticoagulante lúpico,true,study,COAGULOMETRÍA,15,120,plasma,false,510.00
1624,ECN-CAT-COA-215,Control de Resistencia a proteína C activada,true,study,COAGULOMETRÍA,12,105,plasma,false,420.00
1625,ECN-CAT-COA-216,Control de Agregación plaquetaria,true,study,COAGULOMETRÍA,4,90,plasma,false,390.00
1626,ECN-CAT-COA-217,Control de Tiempo de sangrado,true,study,COAGULOMETRÍA,1,75,plasma,false,300.00
1627,ECN-CAT-COA-218,Control de Tiempo de coagulación,true,study,COAGULOMETRÍA,28,180,plasma,true,870.00
1628,ECN-CAT-COA-219,Control de Productos de degradación de fibrina,true,study,COAGULOMETRÍA,25,165,plasma,false,780.00
1629,ECN-CAT-COA-220,Control de Factor de von Willebrand,true,study,COAGULOMETRÍA,22,150,plasma,false,700.00
1630,ECN-CAT-COA-221,Control de Mezcla de TTPa,true,study,COAGULOMETRÍA,14,120,plasma,true,610.00
1631,ECN-CAT-COA-222,Control de Mezcla de TP,true,study,COAGULOMETRÍA,11,105,plasma,false,480.00
1632,ECN-CAT-COA-223,Control de Factor V,true,study,COAGULOMETRÍA,8,90,plasma,false,390.00
1633,ECN-CAT-COA-224,Control de Factor VII,true,study,COAGULOMETRÍA,5,75,plasma,false,300.00
1634,ECN-CAT-COA-225,Control de Factor X,true,study,COAGULOMETRÍA,32,180,plasma,true,880.00
1635,ECN-CAT-COA-226,Confirmación de Tiempo de protrombina,true,study,COAGULOMETRÍA,24,165,plasma,true,790.00
1636,ECN-CAT-COA-227,Confirmación de Tiempo de tromboplastina parcial,true,study,COAGULOMETRÍA,21,150,plasma,false,750.00
1637,ECN-CAT-COA-228,Confirmación de Tiempo de trombina,true,study,COAGULOMETRÍA,18,120,plasma,false,660.00
1638,ECN-CAT-COA-229,Confirmación de Fibrinógeno,true,study,COAGULOMETRÍA,15,105,plasma,false,580.00
1639,ECN-CAT-COA-230,Confirmación de Dímero D,true,study,COAGULOMETRÍA,12,90,plasma,false,490.00
1640,ECN-CAT-COA-231,Confirmación de INR,true,study,COAGULOMETRÍA,4,75,plasma,false,310.00
1641,ECN-CAT-COA-232,Confirmación de Actividad de factor VIII,true,study,COAGULOMETRÍA,1,60,plasma,false,270.00
1642,ECN-CAT-COA-233,Confirmación de Actividad de factor IX,true,study,COAGULOMETRÍA,28,165,plasma,true,840.00
1643,ECN-CAT-COA-234,Confirmación de Actividad de factor XI,true,study,COAGULOMETRÍA,25,165,plasma,false,760.00
1644,ECN-CAT-COA-235,Confirmación de Actividad de factor XII,true,study,COAGULOMETRÍA,22,150,plasma,false,670.00
1645,ECN-CAT-COA-236,Confirmación de Antitrombina III,true,study,COAGULOMETRÍA,14,135,plasma,false,580.00
1646,ECN-CAT-COA-237,Confirmación de Proteína C funcional,true,study,COAGULOMETRÍA,11,120,plasma,false,540.00
1647,ECN-CAT-COA-238,Confirmación de Proteína S funcional,true,study,COAGULOMETRÍA,8,105,plasma,true,460.00
1648,ECN-CAT-COA-239,Confirmación de Anticoagulante lúpico,true,study,COAGULOMETRÍA,5,75,plasma,false,370.00
1649,ECN-CAT-COA-240,Confirmación de Resistencia a proteína C activada,true,study,COAGULOMETRÍA,32,180,plasma,true,850.00
1650,ECN-CAT-COA-241,Confirmación de Agregación plaquetaria,true,study,COAGULOMETRÍA,24,165,plasma,true,760.00
1651,ECN-CAT-COA-242,Confirmación de Tiempo de sangrado,true,study,COAGULOMETRÍA,21,150,plasma,false,720.00
1652,ECN-CAT-COA-243,Confirmación de Tiempo de coagulación,true,study,COAGULOMETRÍA,18,135,plasma,false,640.00
1653,ECN-CAT-COA-244,Confirmación de Productos de degradación de fibrina,true,study,COAGULOMETRÍA,15,120,plasma,false,550.00
1654,ECN-CAT-END-126,Determinación de Hormona estimulante de tiroides,true,study,INMUNOENSAYO,12,135,serum,false,580.00
1655,ECN-CAT-END-127,Determinación de Tiroxina libre,true,study,QUIMIOLUMINISCENCIA,9,180,plasma,false,560.00
1656,ECN-CAT-END-128,Determinación de Tiroxina total,true,study,ELISA,6,135,serum,false,500.00
1657,ECN-CAT-END-129,Determinación de Triyodotironina libre,true,study,INMUNOENSAYO,3,75,plasma,false,280.00
1658,ECN-CAT-END-130,Determinación de Triyodotironina total,true,study,QUIMIOLUMINISCENCIA,25,240,serum,true,920.00
1659,ECN-CAT-END-131,Determinación de Insulina,true,study,ELISA,22,195,plasma,false,800.00
1660,ECN-CAT-END-132,Determinación de Cortisol,true,study,INMUNOENSAYO,19,150,serum,false,680.00
1661,ECN-CAT-END-133,Determinación de Hormona adrenocorticotropa,true,study,QUIMIOLUMINISCENCIA,16,195,plasma,false,700.00
1662,ECN-CAT-END-134,Determinación de Hormona de crecimiento,true,study,ELISA,13,150,serum,false,580.00
1663,ECN-CAT-END-135,Determinación de Prolactina,true,study,INMUNOENSAYO,5,105,plasma,false,460.00
1664,ECN-CAT-END-136,Determinación de Hormona luteinizante,true,study,QUIMIOLUMINISCENCIA,2,135,serum,true,440.00
1665,ECN-CAT-END-137,Determinación de Hormona foliculoestimulante,true,study,ELISA,29,210,plasma,true,980.00
1666,ECN-CAT-END-138,Determinación de Estradiol,true,study,INMUNOENSAYO,26,165,serum,true,780.00
1667,ECN-CAT-END-139,Determinación de Progesterona,true,study,QUIMIOLUMINISCENCIA,23,210,plasma,false,800.00
1668,ECN-CAT-END-140,Determinación de Testosterona total,true,study,ELISA,15,165,serum,false,680.00
1669,ECN-CAT-END-141,Determinación de Testosterona libre,true,study,INMUNOENSAYO,12,120,plasma,false,560.00
1670,ECN-CAT-END-142,Determinación de Dehidroepiandrosterona,true,study,QUIMIOLUMINISCENCIA,9,180,serum,false,540.00
1671,ECN-CAT-END-143,Determinación de Aldosterona,true,study,ELISA,6,135,plasma,false,420.00
1672,ECN-CAT-END-144,Determinación de Renina,true,study,INMUNOENSAYO,3,90,serum,false,340.00
1673,ECN-CAT-END-145,Determinación de Paratohormona,true,study,QUIMIOLUMINISCENCIA,25,255,plasma,true,980.00
1674,ECN-CAT-END-146,Determinación de Calcitonina,true,study,ELISA,22,210,serum,false,860.00
1675,ECN-CAT-END-147,Determinación de Péptido C,true,study,INMUNOENSAYO,19,150,plasma,false,660.00
1676,ECN-CAT-END-148,Determinación de 17-hidroxiprogesterona,true,study,QUIMIOLUMINISCENCIA,16,195,serum,false,620.00
1677,ECN-CAT-END-149,Determinación de Hormona antimülleriana,true,study,ELISA,13,150,plasma,false,560.00
1678,ECN-CAT-END-150,Determinación de Somatomedina C,true,study,INMUNOENSAYO,5,105,serum,false,440.00
1679,ECN-CAT-END-151,Cuantificación de Hormona estimulante de tiroides,true,study,QUIMIOLUMINISCENCIA,2,150,plasma,false,420.00
1680,ECN-CAT-END-152,Cuantificación de Tiroxina libre,true,study,ELISA,29,225,serum,true,960.00
1681,ECN-CAT-END-153,Cuantificación de Tiroxina total,true,study,INMUNOENSAYO,26,180,plasma,false,840.00
1682,ECN-CAT-END-154,Cuantificación de Triyodotironina libre,true,study,QUIMIOLUMINISCENCIA,23,210,serum,false,860.00
1683,ECN-CAT-END-155,Cuantificación de Triyodotironina total,true,study,ELISA,15,165,plasma,false,740.00
1684,ECN-CAT-END-156,Cuantificación de Insulina,true,study,INMUNOENSAYO,12,120,serum,false,540.00
1685,ECN-CAT-END-157,Cuantificación de Cortisol,true,study,QUIMIOLUMINISCENCIA,9,165,plasma,false,500.00
1686,ECN-CAT-END-158,Cuantificación de Hormona adrenocorticotropa,true,study,ELISA,6,120,serum,false,380.00
1687,ECN-CAT-END-159,Cuantificación de Hormona de crecimiento,true,study,INMUNOENSAYO,3,75,plasma,false,320.00
1688,ECN-CAT-END-160,Cuantificación de Prolactina,true,study,QUIMIOLUMINISCENCIA,25,240,serum,true,960.00
1689,ECN-CAT-END-161,Cuantificación de Hormona luteinizante,true,study,ELISA,22,195,plasma,false,840.00
1690,ECN-CAT-END-162,Cuantificación de Hormona foliculoestimulante,true,study,INMUNOENSAYO,19,135,serum,false,720.00
1691,ECN-CAT-END-163,Cuantificación de Estradiol,true,study,QUIMIOLUMINISCENCIA,16,210,plasma,false,680.00
1692,ECN-CAT-END-164,Cuantificación de Progesterona,true,study,ELISA,13,165,serum,false,620.00
1693,ECN-CAT-END-165,Cuantificación de Testosterona total,true,study,INMUNOENSAYO,5,105,plasma,false,420.00
1694,ECN-CAT-END-166,Cuantificación de Testosterona libre,true,study,QUIMIOLUMINISCENCIA,2,150,serum,false,380.00
1695,ECN-CAT-END-167,Cuantificación de Dehidroepiandrosterona,true,study,ELISA,29,225,plasma,true,920.00
1696,ECN-CAT-END-168,Cuantificación de Aldosterona,true,study,INMUNOENSAYO,26,180,serum,true,800.00
1697,ECN-CAT-END-169,Cuantificación de Renina,true,study,QUIMIOLUMINISCENCIA,23,225,plasma,false,840.00
1698,ECN-CAT-END-170,Cuantificación de Paratohormona,true,study,ELISA,15,180,serum,true,720.00
1699,ECN-CAT-END-171,Cuantificación de Calcitonina,true,study,INMUNOENSAYO,12,135,plasma,false,600.00
1700,ECN-CAT-END-172,Cuantificación de Péptido C,true,study,QUIMIOLUMINISCENCIA,9,165,serum,false,560.00
1701,ECN-CAT-END-173,Cuantificación de 17-hidroxiprogesterona,true,study,ELISA,6,120,plasma,false,440.00
1702,ECN-CAT-END-174,Cuantificación de Hormona antimülleriana,true,study,INMUNOENSAYO,3,75,serum,false,300.00
1703,ECN-CAT-END-175,Cuantificación de Somatomedina C,true,study,QUIMIOLUMINISCENCIA,25,240,plasma,true,920.00
1704,ECN-CAT-END-176,Evaluación de Hormona estimulante de tiroides,true,study,ELISA,22,195,serum,false,800.00
1705,ECN-CAT-END-177,Evaluación de Tiroxina libre,true,study,INMUNOENSAYO,19,150,plasma,false,680.00
1706,ECN-CAT-END-178,Evaluación de Tiroxina total,true,study,QUIMIOLUMINISCENCIA,16,195,serum,false,660.00
1707,ECN-CAT-END-179,Evaluación de Triyodotironina libre,true,study,ELISA,13,150,plasma,false,600.00
1708,ECN-CAT-END-180,Evaluación de Triyodotironina total,true,study,INMUNOENSAYO,5,90,serum,false,480.00
1709,ECN-CAT-END-181,Evaluación de Insulina,true,study,QUIMIOLUMINISCENCIA,2,135,plasma,false,440.00
1710,ECN-CAT-END-182,Evaluación de Cortisol,true,study,ELISA,29,210,serum,true,980.00
1711,ECN-CAT-END-183,Evaluación de Hormona adrenocorticotropa,true,study,INMUNOENSAYO,26,165,plasma,true,780.00
1712,ECN-CAT-END-184,Evaluación de Hormona de crecimiento,true,study,QUIMIOLUMINISCENCIA,23,225,serum,false,800.00
1713,ECN-CAT-END-185,Evaluación de Prolactina,true,study,ELISA,15,180,plasma,false,680.00
1714,ECN-CAT-END-186,Evaluación de Hormona luteinizante,true,study,INMUNOENSAYO,12,135,serum,false,560.00
1715,ECN-CAT-END-187,Evaluación de Hormona foliculoestimulante,true,study,QUIMIOLUMINISCENCIA,9,180,plasma,true,540.00
1716,ECN-CAT-END-188,Evaluación de Estradiol,true,study,ELISA,6,135,serum,false,420.00
1717,ECN-CAT-END-189,Evaluación de Progesterona,true,study,INMUNOENSAYO,3,90,plasma,false,300.00
1718,ECN-CAT-END-190,Evaluación de Testosterona total,true,study,QUIMIOLUMINISCENCIA,25,240,serum,true,980.00
1719,ECN-CAT-END-191,Evaluación de Testosterona libre,true,study,ELISA,22,195,plasma,false,860.00
1720,ECN-CAT-END-192,Evaluación de Dehidroepiandrosterona,true,study,INMUNOENSAYO,19,150,serum,false,660.00
1721,ECN-CAT-END-193,Evaluación de Aldosterona,true,study,QUIMIOLUMINISCENCIA,16,195,plasma,false,640.00
1722,ECN-CAT-END-194,Evaluación de Renina,true,study,ELISA,13,150,serum,false,520.00
1723,ECN-CAT-END-195,Evaluación de Paratohormona,true,study,INMUNOENSAYO,5,105,plasma,false,440.00
1724,ECN-CAT-END-196,Evaluación de Calcitonina,true,study,QUIMIOLUMINISCENCIA,2,150,serum,false,420.00
1725,ECN-CAT-END-197,Evaluación de Péptido C,true,study,ELISA,29,225,plasma,true,960.00
1726,ECN-CAT-END-198,Evaluación de 17-hidroxiprogesterona,true,study,INMUNOENSAYO,26,165,serum,true,840.00
1727,ECN-CAT-END-199,Evaluación de Hormona antimülleriana,true,study,QUIMIOLUMINISCENCIA,23,210,plasma,false,820.00
1728,ECN-CAT-END-200,Evaluación de Somatomedina C,true,study,ELISA,15,165,serum,false,740.00
1729,ECN-CAT-END-201,Control de Hormona estimulante de tiroides,true,study,INMUNOENSAYO,12,120,plasma,false,540.00
1730,ECN-CAT-END-202,Control de Tiroxina libre,true,study,QUIMIOLUMINISCENCIA,9,165,serum,false,520.00
1731,ECN-CAT-END-203,Control de Tiroxina total,true,study,ELISA,6,120,plasma,false,400.00
1732,ECN-CAT-END-204,Control de Triyodotironina libre,true,study,INMUNOENSAYO,3,75,serum,true,280.00
1733,ECN-CAT-END-205,Control de Triyodotironina total,true,study,QUIMIOLUMINISCENCIA,25,255,plasma,true,960.00
1734,ECN-CAT-END-206,Control de Insulina,true,study,ELISA,22,210,serum,false,840.00
1735,ECN-CAT-END-207,Control de Cortisol,true,study,INMUNOENSAYO,19,165,plasma,false,720.00
1736,ECN-CAT-END-208,Control de Hormona adrenocorticotropa,true,study,QUIMIOLUMINISCENCIA,16,195,serum,false,700.00
1737,ECN-CAT-END-209,Control de Hormona de crecimiento,true,study,ELISA,13,150,plasma,false,580.00
1738,ECN-CAT-END-210,Control de Prolactina,true,study,INMUNOENSAYO,5,105,serum,false,420.00
1739,ECN-CAT-END-211,Control de Hormona luteinizante,true,study,QUIMIOLUMINISCENCIA,2,150,plasma,false,400.00
1740,ECN-CAT-END-212,Control de Hormona foliculoestimulante,true,study,ELISA,29,225,serum,true,940.00
1741,ECN-CAT-END-213,Control de Estradiol,true,study,INMUNOENSAYO,26,180,plasma,true,820.00
1742,ECN-CAT-END-214,Control de Progesterona,true,study,QUIMIOLUMINISCENCIA,23,225,serum,false,780.00
1743,ECN-CAT-END-215,Control de Testosterona total,true,study,ELISA,15,180,plasma,false,720.00
1744,ECN-CAT-END-216,Control de Testosterona libre,true,study,INMUNOENSAYO,12,120,serum,false,600.00
1745,ECN-CAT-END-217,Control de Dehidroepiandrosterona,true,study,QUIMIOLUMINISCENCIA,9,165,plasma,false,580.00
1746,ECN-CAT-END-218,Control de Aldosterona,true,study,ELISA,6,120,serum,false,460.00
1747,ECN-CAT-END-219,Control de Renina,true,study,INMUNOENSAYO,3,75,plasma,false,260.00
1748,ECN-CAT-END-220,Control de Paratohormona,true,study,QUIMIOLUMINISCENCIA,25,240,serum,true,940.00
1749,ECN-CAT-END-221,Control de Calcitonina,true,study,ELISA,22,195,plasma,true,820.00
1750,ECN-CAT-END-222,Control de Péptido C,true,study,INMUNOENSAYO,19,150,serum,false,700.00
1751,ECN-CAT-END-223,Control de 17-hidroxiprogesterona,true,study,QUIMIOLUMINISCENCIA,16,180,plasma,false,660.00
1752,ECN-CAT-END-224,Control de Hormona antimülleriana,true,study,ELISA,13,135,serum,false,560.00
1753,ECN-CAT-END-225,Control de Somatomedina C,true,study,INMUNOENSAYO,5,90,plasma,false,480.00
1754,ECN-CAT-END-226,Confirmación de Hormona estimulante de tiroides,true,study,QUIMIOLUMINISCENCIA,2,150,serum,false,460.00
1755,ECN-CAT-END-227,Confirmación de Tiroxina libre,true,study,ELISA,29,225,plasma,true,1000.00
1756,ECN-CAT-END-228,Confirmación de Tiroxina total,true,study,INMUNOENSAYO,26,180,serum,true,800.00
1757,ECN-CAT-END-229,Confirmación de Triyodotironina libre,true,study,QUIMIOLUMINISCENCIA,23,225,plasma,false,760.00
1758,ECN-CAT-END-230,Confirmación de Triyodotironina total,true,study,ELISA,15,180,serum,false,700.00
1759,ECN-CAT-END-231,Confirmación de Insulina,true,study,INMUNOENSAYO,12,135,plasma,false,580.00
1760,ECN-CAT-END-232,Confirmación de Cortisol,true,study,QUIMIOLUMINISCENCIA,9,180,serum,false,540.00
1761,ECN-CAT-END-233,Confirmación de Hormona adrenocorticotropa,true,study,ELISA,6,135,plasma,false,440.00
1762,ECN-CAT-END-234,Confirmación de Hormona de crecimiento,true,study,INMUNOENSAYO,3,75,serum,false,320.00
1763,ECN-CAT-END-235,Confirmación de Prolactina,true,study,QUIMIOLUMINISCENCIA,25,240,plasma,true,1000.00
1764,ECN-CAT-END-236,Confirmación de Hormona luteinizante,true,study,ELISA,22,195,serum,false,880.00
1765,ECN-CAT-END-237,Confirmación de Hormona foliculoestimulante,true,study,INMUNOENSAYO,19,150,plasma,false,680.00
1766,ECN-CAT-END-238,Confirmación de Estradiol,true,study,QUIMIOLUMINISCENCIA,16,195,serum,true,640.00
1767,ECN-CAT-END-239,Confirmación de Progesterona,true,study,ELISA,13,150,plasma,false,520.00
1768,ECN-CAT-END-240,Confirmación de Testosterona total,true,study,INMUNOENSAYO,5,105,serum,false,400.00
1769,ECN-CAT-END-241,Confirmación de Testosterona libre,true,study,QUIMIOLUMINISCENCIA,2,135,plasma,false,420.00
1770,ECN-CAT-END-242,Confirmación de Dehidroepiandrosterona,true,study,ELISA,29,210,serum,true,980.00
1771,ECN-CAT-END-243,Confirmación de Aldosterona,true,study,INMUNOENSAYO,26,165,plasma,true,860.00
1772,ECN-CAT-END-244,Confirmación de Renina,true,study,QUIMIOLUMINISCENCIA,23,210,serum,false,820.00
1773,ECN-CAT-URO-126,Determinación de Examen general de orina,true,study,TIRA REACTIVA,20,105,urine,false,600.00
1774,ECN-CAT-URO-127,Determinación de Microalbúmina en orina,true,study,MICROSCOPÍA,17,135,urine,false,590.00
1775,ECN-CAT-URO-128,Determinación de Proteínas en orina,true,study,COLORIMETRÍA,14,75,urine,false,490.00
1776,ECN-CAT-URO-129,Determinación de Glucosa en orina,true,study,TIRA REACTIVA,6,60,urine,false,390.00
1777,ECN-CAT-URO-130,Determinación de Creatinina en orina,true,study,MICROSCOPÍA,3,90,urine,false,320.00
1778,ECN-CAT-URO-131,Determinación de Calcio en orina,true,study,COLORIMETRÍA,30,150,urine,true,880.00
1779,ECN-CAT-URO-132,Determinación de Ácido úrico en orina,true,study,TIRA REACTIVA,27,120,urine,true,830.00
1780,ECN-CAT-URO-133,Determinación de Sodio en orina,true,study,MICROSCOPÍA,24,150,urine,false,770.00
1781,ECN-CAT-URO-134,Determinación de Potasio en orina,true,study,COLORIMETRÍA,16,120,urine,false,670.00
1782,ECN-CAT-URO-135,Determinación de Cloro en orina,true,study,TIRA REACTIVA,13,90,urine,false,480.00
1783,ECN-CAT-URO-136,Determinación de Fósforo en orina,true,study,MICROSCOPÍA,10,120,urine,true,420.00
1784,ECN-CAT-URO-137,Determinación de Magnesio en orina,true,study,COLORIMETRÍA,7,60,urine,false,370.00
1785,ECN-CAT-URO-138,Determinación de Urea en orina,true,study,TIRA REACTIVA,4,45,urine,false,270.00
1786,ECN-CAT-URO-139,Determinación de Osmolalidad urinaria,true,study,MICROSCOPÍA,26,195,urine,true,860.00
1787,ECN-CAT-URO-140,Determinación de Depuración de creatinina,true,study,COLORIMETRÍA,23,135,urine,false,760.00
1788,ECN-CAT-URO-141,Determinación de Sedimento urinario,true,study,TIRA REACTIVA,20,120,urine,false,660.00
1789,ECN-CAT-URO-142,Determinación de Cetonas en orina,true,study,MICROSCOPÍA,17,135,urine,false,650.00
1790,ECN-CAT-URO-143,Determinación de Hemoglobina en orina,true,study,COLORIMETRÍA,14,90,urine,false,550.00
1791,ECN-CAT-URO-144,Determinación de Nitritos en orina,true,study,TIRA REACTIVA,6,60,urine,false,360.00
1792,ECN-CAT-URO-145,Determinación de Leucocitos en orina,true,study,MICROSCOPÍA,3,90,urine,false,300.00
1793,ECN-CAT-URO-146,Determinación de Cristales en orina,true,study,COLORIMETRÍA,30,150,urine,true,860.00
1794,ECN-CAT-URO-147,Determinación de Cilindros urinarios,true,study,TIRA REACTIVA,27,135,urine,true,810.00
1795,ECN-CAT-URO-148,Determinación de Urobilinógeno en orina,true,study,MICROSCOPÍA,24,165,urine,false,740.00
1796,ECN-CAT-URO-149,Determinación de Bilirrubina en orina,true,study,COLORIMETRÍA,16,105,urine,false,640.00
1797,ECN-CAT-URO-150,Determinación de Relación albúmina creatinina,true,study,TIRA REACTIVA,13,75,urine,false,540.00
1798,ECN-CAT-URO-151,Cuantificación de Examen general de orina,true,study,MICROSCOPÍA,10,105,urine,false,480.00
1799,ECN-CAT-URO-152,Cuantificación de Microalbúmina en orina,true,study,COLORIMETRÍA,7,45,urine,false,430.00
1800,ECN-CAT-URO-153,Cuantificación de Proteínas en orina,true,study,TIRA REACTIVA,4,30,urine,true,240.00
1801,ECN-CAT-URO-154,Cuantificación de Glucosa en orina,true,study,MICROSCOPÍA,26,180,urine,true,840.00
1802,ECN-CAT-URO-155,Cuantificación de Creatinina en orina,true,study,COLORIMETRÍA,23,135,urine,false,740.00
1803,ECN-CAT-URO-156,Cuantificación de Calcio en orina,true,study,TIRA REACTIVA,20,120,urine,false,630.00
1804,ECN-CAT-URO-157,Cuantificación de Ácido úrico en orina,true,study,MICROSCOPÍA,17,150,urine,false,570.00
1805,ECN-CAT-URO-158,Cuantificación de Sodio en orina,true,study,COLORIMETRÍA,14,90,urine,false,520.00
